,SMILES,E_adh,E_adh_2classes,prompt
14211,B B A A B A B B B A A B A A A B A B A A,8.148638299999996,0,a co-polymer with sequence B B A A B A B B B A A B A A A B A B A A
14212,B A A A B A B A A A B A A A A A A A A A,8.394538500000001,1,a co-polymer with sequence B A A A B A B A A A B A A A A A A A A A
14213,A A B A A B A A A B A A B B B A A A A B,8.336763833333332,1,a co-polymer with sequence A A B A A B A A A B A A B B B A A A A B
14214,B B A B A A B A A A A A A A A A B A A A,8.595940333333333,1,a co-polymer with sequence B B A B A A B A A A A A A A A A B A A A
14215,A A A B A A A A A A A A B A A A A A A A,8.452113300000002,1,a co-polymer with sequence A A A B A A A A A A A A B A A A A A A A
14216,A A A A B A A B B A A A A B B B A A B A,8.303503466666667,1,a co-polymer with sequence A A A A B A A B B A A A A B B B A A B A
14217,A B B A A A B B A A A A B A B A A A A B,8.298090966666665,1,a co-polymer with sequence A B B A A A B B A A A A B A B A A A A B
14218,A B A B A A A B A A B B A B B B B A A A,8.290328066666664,1,a co-polymer with sequence A B A B A A A B A A B B A B B B B A A A
14219,A A B B A A A A B A B A B B A A A B A B,8.1236433,0,a co-polymer with sequence A A B B A A A A B A B A B B A A A B A B
14220,A B B B B B B B B B B B B A B A B A B B,7.5726815666666685,0,a co-polymer with sequence A B B B B B B B B B B B B A B A B A B B
14221,A B B A A B B B A B A B B B B B B B B B,7.96668626666667,0,a co-polymer with sequence A B B A A B B B A B A B B B B B B B B B
14222,A A A A A A A B A A B B B B A A A A A B,8.610135966666666,1,a co-polymer with sequence A A A A A A A B A A B B B B A A A A A B
14223,B A B A A A B A B A B A A B A A B B A A,8.161651,0,a co-polymer with sequence B A B A A A B A B A B A A B A A B B A A
14224,A B B A B A B A A B B B A A B A A A B A,8.120660533333336,0,a co-polymer with sequence A B B A B A B A A B B B A A B A A A B A
14225,B B B A A B B B A B B A B B B B B B B B,7.809723099999998,0,a co-polymer with sequence B B B A A B B B A B B A B B B B B B B B
14226,A A A A A A B A A A A A A A B A B B A A,8.7311513,1,a co-polymer with sequence A A A A A A B A A A A A A A B A B B A A
14227,B B B A B B A A A A A B A B A B A B B B,8.176769099999998,0,a co-polymer with sequence B B B A B B A A A A A B A B A B A B B B
14228,A B A A A A B A B A A B A A A B A A A B,8.207192533333329,1,a co-polymer with sequence A B A A A A B A B A A B A A A B A A A B
14229,B B B B A B A B A B A A A B A B A B B B,7.959382566666669,0,a co-polymer with sequence B B B B A B A B A B A A A B A B A B B B
14230,A B B B A A B A A B A A A A A A B A B A,8.104223966666668,0,a co-polymer with sequence A B B B A A B A A B A A A A A A B A B A
14231,A A B A B A B B A A B B B B A A B A B B,8.128184066666664,0,a co-polymer with sequence A A B A B A B B A A B B B B A A B A B B
14232,B B A A B B B B B B B B B B A B B B B B,7.811659133333332,0,a co-polymer with sequence B B A A B B B B B B B B B B A B B B B B
14233,B B A B A A B B B A B B A B B A B A A A,8.116149766666666,0,a co-polymer with sequence B B A B A A B B B A B B A B B A B A A A
14234,A B B B B B B B B B B B B B B B B B A B,7.621219333333332,0,a co-polymer with sequence A B B B B B B B B B B B B B B B B B A B
14235,A A A A B B A A A A B A B A A B A B B A,8.6052906,1,a co-polymer with sequence A A A A B B A A A A B A B A A B A B B A
14236,B B B A B B A A B A B B B B B B B B A B,7.816784633333334,0,a co-polymer with sequence B B B A B B A A B A B B B B B B B B A B
14237,B A B B A A A B B B A A A B B B B A B A,8.342593933333333,1,a co-polymer with sequence B A B B A A A B B B A A A B B B B A B A
14238,A B A B A A A A A A A B B B A B A A B A,8.368672766666666,1,a co-polymer with sequence A B A B A A A A A A A B B B A B A A B A
14239,A A A A A B B A A A A B A A A A A A A B,8.6086104,1,a co-polymer with sequence A A A A A B B A A A A B A A A A A A A B
14240,A B B B B A A A A A A B A A A B B B A A,8.539109533333333,1,a co-polymer with sequence A B B B B A A A A A A B A A A B B B A A
14241,A B B B B B B B B A B B B A B B A A B A,7.996846500000004,0,a co-polymer with sequence A B B B B B B B B A B B B A B B A A B A
14242,B B A A A A A B A B B B A A A B A A B B,8.381500800000001,1,a co-polymer with sequence B B A A A A A B A B B B A A A B A A B B
14243,A A A A B B B B A B B A B A B B B A A A,8.411611133333333,1,a co-polymer with sequence A A A A B B B B A B B A B A B B B A A A
14244,A A A A A B A B A A A A B A A A B B A B,8.268052900000002,1,a co-polymer with sequence A A A A A B A B A A A A B A A A B B A B
14245,B B B B B A B A B B B A A A A A A A B B,8.535465333333333,1,a co-polymer with sequence B B B B B A B A B B B A A A A A A A B B
14246,A A A B A A A A A A A A A B A B A A A B,8.595115999999996,1,a co-polymer with sequence A A A B A A A A A A A A A B A B A A A B
14247,A A A A B B A A A A A A B A A A A A A A,8.54624693333333,1,a co-polymer with sequence A A A A B B A A A A A A B A A A A A A A
14248,A B A A B B B A B B B B B B A A B A B A,8.16618283333333,0,a co-polymer with sequence A B A A B B B A B B B B B B A A B A B A
14249,B B B A B A A A A A B B A A B B A A A B,8.2845056,1,a co-polymer with sequence B B B A B A A A A A B B A A B B A A A B
14250,B B A B A B A A A A B A B A B A B A B A,7.862308533333332,0,a co-polymer with sequence B B A B A B A A A A B A B A B A B A B A
14251,B B A A A B B A B B B B B B B B B B A B,8.048863166666667,0,a co-polymer with sequence B B A A A B B A B B B B B B B B B B A B
14252,A A A A A A A A B A A B B A A A A A A B,8.515073866666668,1,a co-polymer with sequence A A A A A A A A B A A B B A A A A A A B
14253,A A A A A B A A A A A A A A A A B B A B,8.722516866666666,1,a co-polymer with sequence A A A A A B A A A A A A A A A A B B A B
14254,B A A B B B B B B B A B B B B B B B B A,8.027445466666666,0,a co-polymer with sequence B A A B B B B B B B A B B B B B B B B A
14255,B A B B B B B A A B B B A A B B A B A A,8.050221633333335,0,a co-polymer with sequence B A B B B B B A A B B B A A B B A B A A
14256,A A A A B A A A A B A B B A A A A A B A,8.213123633333332,1,a co-polymer with sequence A A A A B A A A A B A B B A A A A A B A
14257,B B B A A A B B A B B B A A B B B B B A,8.251554466666665,1,a co-polymer with sequence B B B A A A B B A B B B A A B B B B B A
14258,B A A B A A A A A B B A A B B A A B A A,8.314422500000003,1,a co-polymer with sequence B A A B A A A A A B B A A B B A A B A A
14259,A A B B A B A B B B B B B B A B B A B B,8.083461599999998,0,a co-polymer with sequence A A B B A B A B B B B B B B A B B A B B
14260,B A B B A A A B A A B A B B B A A B B A,8.192035166666665,0,a co-polymer with sequence B A B B A A A B A A B A B B B A A B B A
14261,B A A A B B B B B B B B B B B A B B A B,8.198736199999997,0,a co-polymer with sequence B A A A B B B B B B B B B B B A B B A B
14262,B B B A B B B B B B A B B B B B B B A B,7.758705600000001,0,a co-polymer with sequence B B B A B B B B B B A B B B B B B B A B
14263,B B A A A B B A A A A B A B B B B A A A,8.584014833333331,1,a co-polymer with sequence B B A A A B B A A A A B A B B B B A A A
14264,A A A A B A A B A A A A B A B A A A B A,8.085349033333332,0,a co-polymer with sequence A A A A B A A B A A A A B A B A A A B A
14265,A A B B A A B B B A B B A B B B A A A B,8.201908066666666,0,a co-polymer with sequence A A B B A A B B B A B B A B B B A A A B
14266,B B A B A A A B A A A B A B A B B A A A,8.149366066666666,0,a co-polymer with sequence B B A B A A A B A A A B A B A B B A A A
14267,B A B B B A B B B B B B B B A B B A A A,8.144003366666665,0,a co-polymer with sequence B A B B B A B B B B B B B B A B B A A A
14268,A B A A A A A B B A A B A A A B A A B A,8.13221713333333,0,a co-polymer with sequence A B A A A A A B B A A B A A A B A A B A
14269,A B B B A A A B B A A A A A B A A B B A,8.292084733333333,1,a co-polymer with sequence A B B B A A A B B A A A A A B A A B B A
14270,B A A B A A B A A B A A A A A A B A B B,8.081191000000002,0,a co-polymer with sequence B A A B A A B A A B A A A A A A B A B B
14271,B B A A A A B B B A A A B A A A A A A B,8.561774633333334,1,a co-polymer with sequence B B A A A A B B B A A A B A A A A A A B
14272,B B A B B B B B B B B A A B B B B A A A,8.3272651,1,a co-polymer with sequence B B A B B B B B B B B A A B B B B A A A
14273,B A A A B B A B B A A A A B A B A A B A,8.202449399999999,0,a co-polymer with sequence B A A A B B A B B A A A A B A B A A B A
14274,A A B A A B B B B A A B B B A A B B A A,8.383620599999999,1,a co-polymer with sequence A A B A A B B B B A A B B B A A B B A A
14275,B B A B B A B B B B B A A B B B B A B A,7.750143400000002,0,a co-polymer with sequence B B A B B A B B B B B A A B B B B A B A
14276,A A A B B B A A A A A A A A A A A A B A,8.704011033333336,1,a co-polymer with sequence A A A B B B A A A A A A A A A A A A B A
14277,A A A A A B B B B A B A B B B A B B B A,8.385426933333331,1,a co-polymer with sequence A A A A A B B B B A B A B B B A B B B A
14278,A B A B B A A B A B B B A B A B B A B A,7.719065800000001,0,a co-polymer with sequence A B A B B A A B A B B B A B A B B A B A
14279,A B B A B A A B A A B A A A A A A A A A,8.445053633333336,1,a co-polymer with sequence A B B A B A A B A A B A A A A A A A A A
14280,B B A A B B A B B A B A B A A A A A A B,8.255095866666666,1,a co-polymer with sequence B B A A B B A B B A B A B A A A A A A B
14281,B A B B B B A B B A A A B B A B B B B A,7.960139700000001,0,a co-polymer with sequence B A B B B B A B B A A A B B A B B B B A
14282,B B B B B B B A B B B B B A B A B A B B,7.775470833333335,0,a co-polymer with sequence B B B B B B B A B B B B B A B A B A B B
14283,A A A A A A A A A A A A A A B B B A B A,8.74341703333333,1,a co-polymer with sequence A A A A A A A A A A A A A A B B B A B A
14284,A A A A A A A A B A A A A A A B B A B A,8.8132005,1,a co-polymer with sequence A A A A A A A A B A A A A A A B B A B A
14285,A B B B A A A B B B A A B B B B A B A A,8.378304733333335,1,a co-polymer with sequence A B B B A A A B B B A A B B B B A B A A
14286,A B B A B A A A B B A A A A A A A A B A,8.328001766666667,1,a co-polymer with sequence A B B A B A A A B B A A A A A A A A B A
14287,A B B B B B B B A B A A A B B A B B B B,7.984948500000002,0,a co-polymer with sequence A B B B B B B B A B A A A B B A B B B B
14288,B B B B B B A B A B B A B B A B B B B B,8.022791433333335,0,a co-polymer with sequence B B B B B B A B A B B A B B A B B B B B
14289,B A A B B A A A B A A B A B A B B B B A,8.080144233333334,0,a co-polymer with sequence B A A B B A A A B A A B A B A B B B B A
14290,A A B A A B A A B A A A A A A A A B B B,8.369192833333335,1,a co-polymer with sequence A A B A A B A A B A A A A A A A A B B B
14291,B A B B B B B B B B B B B B B B B B B B,7.691201566666669,0,a co-polymer with sequence B A B B B B B B B B B B B B B B B B B B
14292,B A A B A A A A A B B A B A A A B A A A,8.311277033333333,1,a co-polymer with sequence B A A B A A A A A B B A B A A A B A A A
14293,A A A B A A A A A B A A B B A A B B B A,8.5274986,1,a co-polymer with sequence A A A B A A A A A B A A B B A A B B B A
14294,A A B B A A B A B A B A A B B A A A B A,8.085317366666667,0,a co-polymer with sequence A A B B A A B A B A B A A B B A A A B A
14295,B B B B B B B A B B B A B B A B B B A B,7.674675999999998,0,a co-polymer with sequence B B B B B B B A B B B A B B A B B B A B
14296,B B A A A A B A B A A A A A A B B A A A,8.389148433333336,1,a co-polymer with sequence B B A A A A B A B A A A A A A B B A A A
14297,A B B A B B A A A A B B A A B A A A B B,8.298418766666666,1,a co-polymer with sequence A B B A B B A A A A B B A A B A A A B B
14298,A B B B B A B A B B A A B B B A B B B A,7.869939466666667,0,a co-polymer with sequence A B B B B A B A B B A A B B B A B B B A
14299,B B A A A B A A A A A B A A A A B B A B,8.4763424,1,a co-polymer with sequence B B A A A B A A A A A B A A A A B B A B
14300,A B B B B A B B A B A B A B B B B B B B,7.76130836666667,0,a co-polymer with sequence A B B B B A B B A B A B A B B B B B B B
14301,A A B A B A A B A B A A B A A A A A A A,8.338719566666667,1,a co-polymer with sequence A A B A B A A B A B A A B A A A A A A A
14302,A B B A B A B A B A B B A B A A B B B A,7.7139302,0,a co-polymer with sequence A B B A B A B A B A B B A B A A B B B A
14303,A A B B A A B B B B B A B A B A B B B B,8.117668333333334,0,a co-polymer with sequence A A B B A A B B B B B A B A B A B B B B
14304,B B B A A B B A A B B A A B B A B B A B,8.106140399999997,0,a co-polymer with sequence B B B A A B B A A B B A A B B A B B A B
14305,A B A A A A A A A A A A A A A A A B B B,8.876926766666667,1,a co-polymer with sequence A B A A A A A A A A A A A A A A A B B B
14306,B A A A A A B B A A A B A A A A A B A A,8.622256566666668,1,a co-polymer with sequence B A A A A A B B A A A B A A A A A B A A
14307,B A A B B B B B B B A B A B B B B B A A,7.983246299999998,0,a co-polymer with sequence B A A B B B B B B B A B A B B B B B A A
14308,A B A A A A B A A A B B A A A B B A A A,8.39576783333333,1,a co-polymer with sequence A B A A A A B A A A B B A A A B B A A A
14309,B A A B B B A A A A B A B A B A B A A A,8.2884277,1,a co-polymer with sequence B A A B B B A A A A B A B A B A B A A A
14310,B B A B A B B B A B A A B B A B A B B B,8.0372633,0,a co-polymer with sequence B B A B A B B B A B A A B B A B A B B B
14311,B A B B B B A A A A B A A B B B A B A B,8.1522086,0,a co-polymer with sequence B A B B B B A A A A B A A B B B A B A B
14312,A A B A B A A A A A B B A A A B A A A B,8.418363766666667,1,a co-polymer with sequence A A B A B A A A A A B B A A A B A A A B
14313,B B B A A B B A B B B B A A A B B B A A,8.313839700000003,1,a co-polymer with sequence B B B A A B B A B B B B A A A B B B A A
14314,A B B B B A B B A B A B B A B A B B B B,7.853843333333332,0,a co-polymer with sequence A B B B B A B B A B A B B A B A B B B B
14315,B B A B A A B B B A A A A A B B A B A B,8.4238299,1,a co-polymer with sequence B B A B A A B B B A A A A A B B A B A B
14316,B A B B A B A A B A A B B B A A B B B B,8.211243800000002,1,a co-polymer with sequence B A B B A B A A B A A B B B A A B B B B
14317,A A B A A B A A A B A A A A A A A A A A,8.459983233333334,1,a co-polymer with sequence A A B A A B A A A B A A A A A A A A A A
14318,B A B B B B B B B B B A A B B B B B B A,7.996678566666667,0,a co-polymer with sequence B A B B B B B B B B B A A B B B B B B A
14319,A A A B A A A A A A A B B A A A B B A A,8.560721333333335,1,a co-polymer with sequence A A A B A A A A A A A B B A A A B B A A
14320,B A A B A B B B B B A A B A B B B B A A,8.167172833333332,0,a co-polymer with sequence B A A B A B B B B B A A B A B B B B A A
14321,B B B B A B B A A B B B A B B B B B B B,7.779777966666664,0,a co-polymer with sequence B B B B A B B A A B B B A B B B B B B B
14322,A B A A A A A A A B B B A B B B A B A A,8.550985499999998,1,a co-polymer with sequence A B A A A A A A A B B B A B B B A B A A
14323,A A A A A A A A A A A A A A A A A A A A,8.92040993333333,1,a co-polymer with sequence A A A A A A A A A A A A A A A A A A A A
14324,A A A B A A A A A A A B B B B B B A A B,8.866663899999999,1,a co-polymer with sequence A A A B A A A A A A A B B B B B B A A B
14325,A A A A B B A A A A B B B A B A A A A A,8.522269766666666,1,a co-polymer with sequence A A A A B B A A A A B B B A B A A A A A
14326,A A B A B A B B A B A B B B A B B A B B,7.790256000000001,0,a co-polymer with sequence A A B A B A B B A B A B B B A B B A B B
14327,A B A B A A A A A A A A A A A A B A A A,8.668839,1,a co-polymer with sequence A B A B A A A A A A A A A A A A B A A A
14328,A B B A B A B B B A B B B B A B B A B B,7.687016966666668,0,a co-polymer with sequence A B B A B A B B B A B B B B A B B A B B
14329,B A A A A A A B B A A A A A A B B A B B,8.617121800000001,1,a co-polymer with sequence B A A A A A A B B A A A A A A B B A B B
14330,B A B A B A B B B B B A A A A B B A B B,8.283674166666662,1,a co-polymer with sequence B A B A B A B B B B B A A A A B B A B B
14331,A A A A B A A B A A A A A A B A B A A B,8.124948133333332,0,a co-polymer with sequence A A A A B A A B A A A A A A B A B A A B
14332,A B B B A B A A B B B A B B B B A B B B,7.877736033333335,0,a co-polymer with sequence A B B B A B A A B B B A B B B B A B B B
14333,B B B B B B A A A A B B A B A B A B B A,8.214404833333333,1,a co-polymer with sequence B B B B B B A A A A B B A B A B A B B A
14334,A A A B B B B B B B A B A B B A B B B B,7.916113433333336,0,a co-polymer with sequence A A A B B B B B B B A B A B B A B B B B
14335,B A B A A B B A B A A B A A A A A A A A,8.469555733333335,1,a co-polymer with sequence B A B A A B B A B A A B A A A A A A A A
14336,A A A A A A A B A B B A B A A A B A A A,8.349107666666663,1,a co-polymer with sequence A A A A A A A B A B B A B A A A B A A A
14337,A B B B A B B A B B B B B B B B A A B A,7.832401166666665,0,a co-polymer with sequence A B B B A B B A B B B B B B B B A A B A
14338,B A B B A A A A A A B A A A A A B A A A,8.447259766666667,1,a co-polymer with sequence B A B B A A A A A A B A A A A A B A A A
14339,A B A B B A A B B B A A B B B B B A A A,8.413394499999999,1,a co-polymer with sequence A B A B B A A B B B A A B B B B B A A A
14340,B B B B A B B B A B B B B A B A B B B B,7.695688833333335,0,a co-polymer with sequence B B B B A B B B A B B B B A B A B B B B
14341,A A A B A A A A A A A A A B A A B A B A,8.528235233333334,1,a co-polymer with sequence A A A B A A A A A A A A A B A A B A B A
14342,A B A A B A B B B A B B A A B A B B A A,7.884859666666669,0,a co-polymer with sequence A B A A B A B B B A B B A A B A B B A A
14343,A A A B A A A B B B A A A A A B B B A B,8.673424733333334,1,a co-polymer with sequence A A A B A A A B B B A A A A A B B B A B
14344,B A A A A A B A A B A A A A A A A A B A,8.380909433333334,1,a co-polymer with sequence B A A A A A B A A B A A A A A A A A B A
14345,B A B A B A A B B B B A A A A A B A B A,8.316529866666663,1,a co-polymer with sequence B A B A B A A B B B B A A A A A B A B A
14346,A B A A A A B A A B B A B B B A A B B A,8.191794833333335,0,a co-polymer with sequence A B A A A A B A A B B A B B B A A B B A
14347,B B B B B B A A A B A B B A A B A A A A,8.584103233333336,1,a co-polymer with sequence B B B B B B A A A B A B B A A B A A A A
14348,B A A A A B A B A A B A B A B B A A A A,8.2742466,1,a co-polymer with sequence B A A A A B A B A A B A B A B B A A A A
14349,B B B A A B A A B B B B B A B B B A B A,8.0957541,0,a co-polymer with sequence B B B A A B A A B B B B B A B B B A B A
14350,B A A A B B B B A B B B B A B A A B A B,7.9910452,0,a co-polymer with sequence B A A A B B B B A B B B B A B A A B A B
14351,B A B A A A A A B A B A B A A A A B B B,8.469770833333332,1,a co-polymer with sequence B A B A A A A A B A B A B A A A A B B B
14352,A A A B A B B B B B A B A B B B B B B B,7.99779186666667,0,a co-polymer with sequence A A A B A B B B B B A B A B B B B B B B
14353,B A A B B B B B A A B B A A B A B A A A,8.218266666666663,1,a co-polymer with sequence B A A B B B B B A A B B A A B A B A A A
14354,A A A B A A B B A B A B B A A A A A A B,8.330898133333331,1,a co-polymer with sequence A A A B A A B B A B A B B A A A A A A B
14355,B A B A A A A A A A A A B A B B A A A A,8.50123003333333,1,a co-polymer with sequence B A B A A A A A A A A A B A B B A A A A
14356,B A B A B A A A A A B B A A A B B A A A,8.455465733333334,1,a co-polymer with sequence B A B A B A A A A A B B A A A B B A A A
14357,A A A B B A A A A A A A A A B A A A A A,8.443693366666665,1,a co-polymer with sequence A A A B B A A A A A A A A A B A A A A A
14358,A B A B B A A B A A A A B B B A A B B A,8.237987633333333,1,a co-polymer with sequence A B A B B A A B A A A A B B B A A B B A
14359,A B B A A A B B B B B B A A A B B B A B,8.343450966666667,1,a co-polymer with sequence A B B A A A B B B B B B A A A B B B A B
14360,A B B B B B B A A B B B A B A B A A A A,8.510345066666666,1,a co-polymer with sequence A B B B B B B A A B B B A B A B A A A A
14361,A B A A A A B A B A A A A A B B A A A B,8.304792800000001,1,a co-polymer with sequence A B A A A A B A B A A A A A B B A A A B
14362,B B B B B A B B A B B B B B B A A B B B,7.874140833333332,0,a co-polymer with sequence B B B B B A B B A B B B B B B A A B B B
14363,A A B A A A A A A A B A A A A B B B A A,8.559410599999998,1,a co-polymer with sequence A A B A A A A A A A B A A A A B B B A A
14364,A A B A B A A B B B B B B B A B A B A A,8.373229366666669,1,a co-polymer with sequence A A B A B A A B B B B B B B A B A B A A
14365,A A B A A A A A A A A A A A A A A A B B,8.715726400000003,1,a co-polymer with sequence A A B A A A A A A A A A A A A A A A B B
14366,A B A B A B A B B A A B A B A A B A A A,7.796480233333332,0,a co-polymer with sequence A B A B A B A B B A A B A B A A B A A A
14367,B B B B B B B A A B A B A B B B B B B B,7.792336633333333,0,a co-polymer with sequence B B B B B B B A A B A B A B B B B B B B
14368,B A A B A B A A A B A B B A B A B B B A,8.006001100000004,0,a co-polymer with sequence B A A B A B A A A B A B B A B A B B B A
14369,A A B A A A B A B A B B B B A A B A A A,8.449316,1,a co-polymer with sequence A A B A A A B A B A B B B B A A B A A A
14370,A A A A B A B A A A B A A B A A B A B A,8.292694299999997,1,a co-polymer with sequence A A A A B A B A A A B A A B A A B A B A
14371,B B B B B B B B A A B A B B B B B B B B,7.743496,0,a co-polymer with sequence B B B B B B B B A A B A B B B B B B B B
14372,B B B A A B B B B B B B B B B B B B B B,8.0361847,0,a co-polymer with sequence B B B A A B B B B B B B B B B B B B B B
14373,A B A B B A B B A A A A B B B B B B A A,8.203821266666665,1,a co-polymer with sequence A B A B B A B B A A A A B B B B B B A A
14374,B A B A A B B A B A B B B A B B B B A B,7.747389599999998,0,a co-polymer with sequence B A B A A B B A B A B B B A B B B B A B
14375,A B A A B A A A A A B B A A A A B A A B,8.190867066666668,0,a co-polymer with sequence A B A A B A A A A A B B A A A A B A A B
14376,A B A A B B A B B A B B A B B A A A A A,8.225129066666666,1,a co-polymer with sequence A B A A B B A B B A B B A B B A A A A A
14377,A B A A A A A A A A B A A A A A A A A B,8.615020366666666,1,a co-polymer with sequence A B A A A A A A A A B A A A A A A A A B
14378,A A B B B B B B B A B B B B B A B B A B,7.779284133333334,0,a co-polymer with sequence A A B B B B B B B A B B B B B A B B A B
14379,B B A A A A A A A A A A A A A A A B A A,8.715726400000003,1,a co-polymer with sequence B B A A A A A A A A A A A A A A A B A A
14380,B B B A B B A A B B B B B B B A A B A A,8.191271466666668,0,a co-polymer with sequence B B B A B B A A B B B B B B B A A B A A
14381,B B B B B A A B B B B A B B B B B B B A,7.81676026666667,0,a co-polymer with sequence B B B B B A A B B B B A B B B B B B B A
14382,A B A B A A A A B A B B A B B A A A A B,8.16415176666667,0,a co-polymer with sequence A B A B A A A A B A B B A B B A A A A B
14383,A A A B B B A B B B A B A B B B A B A A,8.0332814,0,a co-polymer with sequence A A A B B B A B B B A B A B B B A B A A
14384,B A B A A B B A A A A B A B B A A A A A,8.357231366666666,1,a co-polymer with sequence B A B A A B B A A A A B A B B A A A A A
14385,A A A B B A A B A A A B B B B A B A A A,8.502335066666667,1,a co-polymer with sequence A A A B B A A B A A A B B B B A B A A A
14386,B A B B A B B B B B B A A B B B A B B B,7.797275166666671,0,a co-polymer with sequence B A B B A B B B B B B A A B B B A B B B
14387,A A A B A B A A B A B B A A A A A A A A,8.400231633333336,1,a co-polymer with sequence A A A B A B A A B A B B A A A A A A A A
14388,A A A B B A A A A B B A B A A A B A B A,8.599355633333332,1,a co-polymer with sequence A A A B B A A A A B B A B A A A B A B A
14389,A A A A A B B B B A A B A A A A A A A B,8.568024099999997,1,a co-polymer with sequence A A A A A B B B B A A B A A A A A A A B
14390,A A A A A B A B B A B A B A B A A A A A,8.442079000000001,1,a co-polymer with sequence A A A A A B A B B A B A B A B A A A A A
14391,B A A B A B A B B A B A A B A A A A B A,7.771336299999996,0,a co-polymer with sequence B A A B A B A B B A B A A B A A A A B A
14392,A A A A A A A A B A A B A A A A B A A A,8.373781400000002,1,a co-polymer with sequence A A A A A A A A B A A B A A A A B A A A
14393,B B B A A A A A A A B A A A A B A B A A,8.7078504,1,a co-polymer with sequence B B B A A A A A A A B A A A A B A B A A
14394,A A B B A B B A A A A A B B A A B A A A,8.286472999999997,1,a co-polymer with sequence A A B B A B B A A A A A B B A A B A A A
14395,A B A A B B A B A B A B B B A A B B B A,7.798009800000001,0,a co-polymer with sequence A B A A B B A B A B A B B B A A B B B A
14396,A A A A A A B A A B A A B A B A B B A B,8.304130833333332,1,a co-polymer with sequence A A A A A A B A A B A A B A B A B B A B
14397,A B A A A A A A A A A B A A A A A B A A,8.620479933333334,1,a co-polymer with sequence A B A A A A A A A A A B A A A A A B A A
14398,A B A A A A A B A A A B B A A B B A A B,8.112053166666666,0,a co-polymer with sequence A B A A A A A B A A A B B A A B B A A B
14399,A A A A A B A B A A A B A B B A A B A A,8.33250343333333,1,a co-polymer with sequence A A A A A B A B A A A B A B B A A B A A
14400,B A B B B B A B B B A B B B A B B B B B,7.6871927999999965,0,a co-polymer with sequence B A B B B B A B B B A B B B A B B B B B
14401,B B A B A A A A B A B A A A A A A A B A,8.418284233333337,1,a co-polymer with sequence B B A B A A A A B A B A A A A A A A B A
14402,B B B A B B B A B A B A B B A A B A B B,7.827679699999999,0,a co-polymer with sequence B B B A B B B A B A B A B B A A B A B B
14403,A B B B A B A B A B B A B B A A A B A A,8.090987633333336,0,a co-polymer with sequence A B B B A B A B A B B A B B A A A B A A
14404,A B A A A B A B A A A A A A A A A A A B,8.412948033333333,1,a co-polymer with sequence A B A A A B A B A A A A A A A A A A A B
14405,A A A B A B A A B B A B A A A A A A B B,8.349475666666665,1,a co-polymer with sequence A A A B A B A A B B A B A A A A A A B B
14406,B A B A B B B B B B B A B B A B B B B A,7.625767,0,a co-polymer with sequence B A B A B B B B B B B A B B A B B B B A
14407,B B A B B B B A B B A B A B A B B B B A,7.638193933333335,0,a co-polymer with sequence B B A B B B B A B B A B A B A B B B B A
14408,A B B B B B B A A A A B B A A A A A A A,9.063937566666668,1,a co-polymer with sequence A B B B B B B A A A A B B A A A A A A A
14409,A A A A A A B A A B A A A A B B A B B B,8.559575766666665,1,a co-polymer with sequence A A A A A A B A A B A A A A B B A B B B
14410,B B B A A A B A A A A B A B B A B B B A,8.111238466666668,0,a co-polymer with sequence B B B A A A B A A A A B A B B A B B B A
14411,A A A B A A A A A A B A B B A A A A A A,8.496847399999998,1,a co-polymer with sequence A A A B A A A A A A B A B B A A A A A A
14412,A A A A A A A B B A B A B B B B A A B B,8.7268995,1,a co-polymer with sequence A A A A A A A B B A B A B B B B A A B B
14413,A A B B B A A B B A A A A B A A A A A A,8.622023233333332,1,a co-polymer with sequence A A B B B A A B B A A A A B A A A A A A
14414,A A A A B A A B A A A A A A A A B A B B,8.380120300000003,1,a co-polymer with sequence A A A A B A A B A A A A A A A A B A B B
14415,A A B A A A B B A A B A B A A A A B B A,8.196886466666667,0,a co-polymer with sequence A A B A A A B B A A B A B A A A A B B A
14416,B B A A B B B B A B B B B B B B B B B A,7.766051033333332,0,a co-polymer with sequence B B A A B B B B A B B B B B B B B B B A
14417,B B B A B A B A A B B A B A B A A B A A,7.945677466666668,0,a co-polymer with sequence B B B A B A B A A B B A B A B A A B A A
14418,B A A A A B A B A A A A A A A A B A B B,8.401508366666667,1,a co-polymer with sequence B A A A A B A B A A A A A A A A B A B B
14419,B A A A B A A B A A A A A A A A B A B A,8.4239249,1,a co-polymer with sequence B A A A B A A B A A A A A A A A B A B A
14420,A B B A A B A A A A A A A A B A A A A B,8.599230200000003,1,a co-polymer with sequence A B B A A B A A A A A A A A B A A A A B
14421,B B A A B B B B B B A B B A A B B B B A,7.806272700000001,0,a co-polymer with sequence B B A A B B B B B B A B B A A B B B B A
14422,A A A A A B B A B A A B A A B B A A A B,8.4267896,1,a co-polymer with sequence A A A A A B B A B A A B A A B B A A A B
14423,A A B A B B B B B B B B A A B B B B B B,7.925353399999999,0,a co-polymer with sequence A A B A B B B B B B B B A A B B B B B B
14424,A A A B A A B B B B A A B A A A A A B A,8.378193866666667,1,a co-polymer with sequence A A A B A A B B B B A A B A A A A A B A
14425,B A A A A A A A A A A A B A A A B A A B,8.5944138,1,a co-polymer with sequence B A A A A A A A A A A A B A A A B A A B
