sequence,E_adh
B B A A A B B B A A A A A A A A B A A A,8.685568133333334
B A B A B A A A B B A A B B B A A A B A,8.167124033333332
A B A B A B B B B A A B B B B B A B B A,8.0123815
B A B A A B B A A B B B B A B A B B B B,7.843672066666667
B A A A B A A A A A A A A A A A B A A A,8.551598033333333
B B B A B B A B A A A A B B B A B A A A,8.493114433333334
B B A B B A B B B A B A A A A B B A B B,8.1188431
A B A A B B A B A A A B A B B B B B A B,8.0215774
B A B B B B B A B B A B B A B B B B B B,7.675971033333331
A B A A A B B B B B A B B A A A B B B A,8.44969773333333
B B B B B A B B A B B B A B A A A A B B,8.164970666666663
A B A A B A B B B A B B A A B B A A A B,8.065825733333336
B A A A B A A A B A B A A A B A A A B A,8.091011366666669
A A A A A B B A B A A A A A A A A B A A,8.55370636666667
A A A B A A A B A B A A A B B A A B A B,8.264326733333329
A B A B A B B B B B B B B B A B B B B A,7.6196553
B B A A A B A A A A A A A A A A B A A B,8.577229899999997
B B B B B B B B A B A B B B B B A B A B,7.476839200000001
A B A B A B A B B A A B B B A A B A A B,7.933449933333332
A B A A A A A B A A B A A A A A B A A A,8.352791166666666
B A B A A B B A A A B A B A A A B A A A,8.264326733333329
B A A A A B A A B B A B A B A B A A A A,8.081266133333335
B B B B B B A B B B B B B B B A B A B B,7.975420800000002
A B A A A A B B B A A A A A A A B A B B,8.658116233333335
A B A A A A B A A A A B A A B A A A A A,8.168006499999997
B B A A A B A B B B A A A A A A A B A B,8.5787264
A A B B A A B B A A A B B A B A A A B A,8.216757900000001
A B A A A A A B A B A B A A B A A B A B,8.158400066666669
B A B B A B A A B B A A A A A B A A B A,8.260089033333331
B A B A A A B B A B B B B A B A B B A B,7.929619733333332
A A A A A A A A B A A A B A A A A B A B,8.457490400000003
A A A B A A A B B B A A B A A A B B B A,8.51480696666667
A B B A B B B A B B B A B B A A B A B B,7.797905133333334
A A A A A A A A B A B B A B B A A B A A,8.631627300000002
B A B B A A B B B B A B A B B A B A B B,7.827329033333331
B A B B A B B B A A B A A A A B B B A A,8.273544466666666
A A A A B B A A A B A A B A A A A A B A,8.339037566666665
A B A A B A B A A A B A A A A A A B A A,8.128186133333335
A B B B B B B A A B B B B B A A B B B B,7.972781566666665
A A B B A B B A B B B A A A A B B B A B,8.118910466666666
B B B A B B B B A A B B B B A A B A A B,8.209758300000003
A A B A A A A A A B A B A A A A A A A B,8.27225276666667
A B B B B B A B A B B B B A B B B A B A,7.749860700000001
B A A A A A B B A A A A A A A A A A A A,8.626565833333332
B B A B A A A A A A A B B A A A A A B B,8.709399100000002
A B B B B A B A B A B A B A B B A B A B,7.723705333333331
B A A B B A A A B A A A B B A A B B A B,8.164052499999999
A B A A A B A B A B A B A A B A B A B B,7.900270900000001
A B B B B B A B A B B A A A A B A A A B,8.375038966666667
B A A A A A A A B B A B A A A A A A A A,8.7623261
B B B B A B B B B B B A B B B B B B A A,7.924229499999999
A A A B B B A A B B A B B B A B B B B B,8.076787900000001
B A B B B B B B A B B B B A B B A B B B,7.820602499999998
B B B B A B B B A B B B A B A B B A B B,7.879648599999998
B B B A A B B B A B A B B A A B A A B A,7.993960566666663
A B A B A B A A A A A A A B B A A A B A,8.244734233333336
B B B A B A B A B A B A B B B B B B A B,7.6908657
B B B B B B B B B B B A A B A B B B A A,8.087397300000001
A A B A A A A A A A A B A A A A A A A A,8.72541166666667
B B A B A B B A B A B B B B B B B B B B,7.841054233333333
A B A B B A B A B A B A B A A B A A A A,8.011994933333332
A A A A B A B A A A A A B B A A B B A A,8.584975200000002
A A A A B B B A B A B A A B A B B B B B,8.243772033333332
A B A A A A A A A B A A B B A A A B A B,8.233609133333333
B A B A A A A A B B A A B B B A B B A A,8.620259933333331
B A A B A B B A A A A A B B A A A A A B,8.428815166666666
A B B B A A B A B A B B A A B A A A B A,8.06540163333333
B A A B A B B B B A B B B B B A A A A A,8.502384266666665
B A B A A B B A B A B B A A B B A A B B,7.80821753333333
A B A B A A A A A A A A A A A A A A A A,8.914528166666669
A A B B A B A B B B B B B B B B A B A B,7.9106988
A A B A B B B B B B B A B B B A B A B A,8.020829400000002
B A A A B B A B B B B B A A A B A B B A,8.187499700000002
A B A B B A A A A A A A A B A B A A B B,8.34734353333333
A A A B A A B A B B A A B A B A A A A A,8.221725766666669
A A A B A A A A A A B A A B A A B B A A,8.238973966666668
B B B A A A B B B A A B A B B A A B A A,8.161040599999998
B B B B A B B B A A B B A B A B A A A A,8.292169433333335
B B A A B A A A B B B B A B A B A B B A,8.0647048
B B B A A A A A A A A B B A B B A A A A,8.814212533333333
B A B A B B B B B A A B A B A B B B B B,7.8681804
B B A A A B B B A B A B A A B A A B A B,8.107553300000001
B B A B B A B B B B B A B B B A B B B B,7.700233566666666
A A A A A A A B A A A A B B A A A A A B,8.350115566666668
B B A B A A A B A B B A A B A A A A A A,8.389472299999998
A A A B A B A A B A A A A A A A A A A A,8.416183400000001
B B A B B B B B A B B B B B B B B B B B,7.798786
B B B B A A B A A A B B A B B B B B B B,8.291083866666668
A B A B B A B A A A B A A B B A A B B A,8.089808133333333
B B B B B B B A B B A B B B B B B A B B,7.522125166666671
B B B B B B A B B A B B A A B B B B B B,7.779050833333335
A B A B B A A B A A A A A A A B A A A B,8.348279400000001
B B B B B B B B B A A A B B B A A B B B,8.115023933333331
A A A A B A B B A B A A A A A A A A A B,8.483762799999997
B A A B B A A B B A A A A A A B A B A A,8.269858166666667
B A B A B A A A B B A B B A B A A A B B,8.099401666666664
B B B A B B B B B A B B B A A A A A B B,8.4074908
B A A A A A A B B A A A A B A A A A A A,8.402813766666668
A B B B A B B A B B B A A B A A A A B B,8.181482233333336
B B B B B B A A A B A B A A B B B B B B,8.1563762
A B B B B B B B B B B B B B B B B A B B,7.689104166666665
B B A A B A A A A B A B A B A A A A B A,8.16489293333333
A A A B A B A B B A B B A B B B B B B A,8.092316399999998
A B B A A B B B A B B B A A A B B A B A,7.973315033333336
A B A A A A A A B B A A B B A A B A A A,8.515349933333331
A B B A B B A A B B A B B B A A B B A B,7.690226533333332
A B B A B B A B B A B B A B A B A B B B,7.585968433333337
A A A A A B B A B A A B A A A A A B A A,8.46237783333333
A A A B A A A B A B B A A A A A B A A B,8.311277033333333
B A B A A A A A A B B B B A A B A A B B,8.584136133333333
A B A A B B B B A B B B A B B B B B B B,7.925565433333331
B A A B A A A B A A A B A A A A A A B A,8.1785391
B A A A B B B B B A A A B A B A B A B B,8.280942000000001
B B B B B B B B B B B B B B B B A A B A,7.989966233333334
B B B A A B B B B B A A B A B B A B B B,8.019919466666666
A A A A A A A A B B A A B A A B A A A B,8.361091400000001
B B B A A B B B A A B A B B B A A A A B,8.3849556
B B B B A B B B B B B B A B A A A B B B,8.371847999999998
A B B B A B B B A A A B B B B B B B B A,7.9731901
A A B B A B A A B B A B B B A B A A B A,7.884859666666669
B A A A A A B A A A A A A B A A A A B A,8.404218666666667
B B B B A B B A B B B B B B B B B A B B,7.582220366666666
A A A B B B A A A A B B A A B A B A A A,8.725636333333332
A A A B A B B B B A A A B A B B B A A A,8.461519800000001
A B B A B B A B B B B B A A B B B A A A,8.063749166666668
A B A A A B B A B B A B B A A B B A B A,7.953530366666666
A A A B B A A B A B A A A A A A A A A B,8.438681066666668
B B A A B A B A A A A B A B A A A A B B,8.180828933333332
B B B A A B B B B B B A B A B B B A B B,7.993608599999998
B A A B A B A B A A B B B A B B A B B B,7.875571199999998
A A B A B A B B A B A A A B B A B A A A,8.186210166666665
B B A A B B B B B B A B B B B B A A B B,7.933701933333337
A A B B B B B B B B B B B B B A A A B B,8.162468
B B A B A A A B B B A A A A B B A B A B,8.311126733333337
B B B B B A B A A B B B B A B B A B A B,7.866486933333332
A A A A A B A A A A A A B A B A B B A A,8.673915833333334
B A A B B A A B A A A B A B B A B A B B,7.881227366666666
A A A B A B A A A A A B A B B A A A B A,8.330895633333336
A A B A B A A A B B A B B A A B A B B B,8.238013033333328
B B B B B B B A B A B B A B B B B A A B,7.851874233333334
A B A B A A A A A A A A B A A A A B A A,8.465968633333336
A A B A A A A B A B A A A A B B B A A A,8.533381033333333
A A A A B A B B A B A B A B B B B A B A,8.226962433333334
A A A B B A B A A A A A B A A B A A A A,8.560740200000001
A B B A B A A A A B A B A A B A A B B A,7.975209199999997
A A A B A A A B A A B A A A A A A B A A,8.116914733333331
A B A B A A B A A A A A A A A A A A A A,8.639368866666663
B B B B B B B A B A B A A A A B A A B A,8.395168466666668
B A A B B A A A A A A A A A B A A A B B,8.838806033333336
A B B B A A B A A B B A B A A B A A B B,8.21197356666667
A A A A B A B B A A A A A B B A A A B A,8.4982128
B A B B A B B A A A A B A B A A B A A A,8.272813000000001
B A B A B A B B A B B B A A B B A A A A,8.152258166666668
B B B B B B A A B B B B B B A B B A B B,7.820088933333331
A A A B A A A A A A B A A A A A A B A A,8.4969499
B A B A B A A A B A A A A A A B B A B B,8.420297833333334
B A A B B B A A A A A A A A A B A A A B,8.782673200000001
A B A B A A B A A B B A B A A A B A A A,8.116772733333335
A A A B A B B A A B A B A A B B A B A A,7.980550999999998
B A B B A B A A B B B B B B A B B B B A,8.130318099999998
A A B A B A B A A A A A A A A A B A A A,8.643258100000002
A A A A A A A A B A A B A B A A A A A A,8.476382033333334
B B B B B B B B B B B B B A B B B B B B,7.590739033333333
B A A B A A A B A B A B B B A A B B B B,8.112431500000001
A B A B B B A A B A B B B B B A B A B A,7.933756466666669
A B B B A A A B B A A B B B B B A B B B,8.241478233333332
A B B B A A A A A A A A B B B B B B A B,8.629544566666667
B A A A A B B A A A A B A A A A A A A A,8.8513371
B A A A A B B B B B B A B B B B A B B B,8.034485766666666
B A B A B B A B B B B B A A A B B A B B,7.847616333333335
B A A A A A A A A B A B A A B B B A A B,8.429232900000002
B A B B A A B A B A A B B B B B B B B B,8.0719845
A A B B B A B B B A A B B B B B A B A A,8.161621400000001
B A B A A B A A A A A A B B B B B A A A,8.584393466666667
A B A A B B B A A B B A A A B B A A B B,8.303127199999999
A B B B B B B B B B B B B B B A B B B B,7.753391433333336
A B A A B B B A A A A B A B B B A A A A,8.552801666666666
B B A A B A B A A B B A A A A B B A B B,8.202582566666665
A A A A A A A A B B A A A B A B A A B A,8.3566045
B B A B B A A B B B A A B B B A A B B A,8.175144300000001
A B A A A A B A A A A A A A A A B A A A,8.574474266666666
B A B A A A B B A A A A A A A B A A A A,8.465841300000001
B A A A B A A A A B B A A A B A A A A A,8.292650066666667
B B B B A A A A A B A B A A A A A B A B,8.450130333333336
A A B B B B A B B B A A B B A A B B B A,8.295351666666669
B B B A B B A B A B B B A A B B A A B A,7.993473166666666
B B B A B B B B B B B A A B B B B A B B,7.884451566666666
B B B B B A A A B B B A B A B A B A B B,8.1139006
A A B A B B A A A A B A A A A B B A B A,8.416626133333335
B B A A A A A A A B A A A A A A A A B A,8.549413133333335
A B B B B B A B A A B B A A A B B A A A,8.379539966666666
B B B A A B B A B B B B B B B B A B B B,7.803701766666668
B B A A B B A A A A A A A B A A B B A B,8.529453466666668
B B B B B B B B B A A B B A A A B B B B,8.417573400000002
B B B B B B B B B B B A B B A A B B B B,7.835138200000001
A A B B B A A A B A A A A B B B A A A B,8.539376866666666
A B B B A A A A B B B A B A B A B A B A,8.258859933333335
A B A A B A B A A B A A A A B B B B B A,8.448333000000002
A A A B A A A A B A A B B B B A A A B A,8.605178366666669
B B A B B B B B B A B B B B B B A B A B,7.695578233333334
A B A B A B B A A A A A A B A A A A A A,8.365924966666666
B B A B B A B B A B B B A A B B A A A B,8.135402766666665
B B A B B B B B B B A A B A B B B B B B,7.762518333333331
A A B B B B B B A B B B B A B B A B B A,7.7106229999999965
A A B A A A A A B B B A A A A A B A A A,8.580619833333333
B A A B B A B B A A B B A A A A A A B B,8.547891066666665
A B A A B A B A B A B A B B B B B B A B,7.818520366666668
A A B A B A B A B A A A B B B A B B B A,8.144959599999998
B A B A A A A A B A A A A B A B A A A A,8.623249333333334
A B B A A A A A A B B B A A A A A A A A,8.90915213333333
A B A B A A A B B A A A A A A A B A A A,8.415199166666662
A A A A A B A B A B A A B B B B A B A B,8.420732666666662
A A A A A B A A A B A A A B A B A A A A,8.357383233333332
A B A A A A B B A A A A A A B A A A A A,8.515235866666666
B B B A A A B A A A A A A B A B B A A B,8.367045966666666
A B B B B B A B A A B B B B B B B B A B,7.891851833333336
A A A B B B A B B B B B A B B B A A A B,8.287141733333332
B A A A B B B B B B B A B B B B B B A B,8.134014966666667
B A B B A B B B A B B B B B A B A B B A,7.832112033333331
A B B B B B B B B A B B A B A A A A B B,8.145372566666664
B B B B A B B B A A B A A B A B A A B B,8.134183933333336
B B A B B B B B B A B A B B B B B B B A,7.702614066666664
A A B A A B A A B B A A A B A A A A A A,8.450946433333334
A A A A A A A A A A B B B B B B B B B B,9.178571433333335
B B B A B B B B B A A A B B A A B B B A,8.301847899999997
B B B B B B A B B B A B A B B B B B A B,7.581777233333332
B B A B A B B B B A B B A B B B B B A B,7.885392366666664
B B B B B B B B A B B B B B B B A B A B,7.814794433333333
A A A A A B A A A A B A B B B A A B A B,8.436591066666667
B A A B B B B B B A B A A A A A A B A A,8.734017566666664
B A A A A A A A B A B A B A A A A A A A,8.305011700000001
A A B A A B A A A A B A A A A A A A B A,8.399790399999997
B B A B B B B B B A A B B B B A B B B A,7.889476966666667
B B B B B A B B B A B B B B A B B A A B,7.612956800000001
B B A B A B B A B B B A A B A A A A A B,8.1766406
A B A A A A B A A A A A A A A B A A A A,8.491322966666667
A B A B A A A A B A A A B A A A A A A A,8.2633729
A A A A A A A B A A A B A B A A B A A A,8.385500333333331
B B A B B B A B B A B B B B B B B A A B,7.884431466666667
A B B A A B A A A B A B A A A B A B A B,8.048843366666668
B B B B B B B B A B B B B B B A A A B B,8.180880833333333
B A B A B A A B B A A A A A A B A A A A,8.475948566666665
B A A B B B B B A A B B B A B B A B A A,8.109218066666665
A A B A A A B A A A A A A A A A A A B B,8.551546
B B B A B A B B A B B B B B B B B B B B,7.523005833333336
A A A B A A A B A A A A B B A A A B A A,8.372373699999999
A B B A A A A B A B A A A A A A A A A A,8.54095863333333
A A B A B B B B B A B A A B B B B B B B,7.835400466666666
A A A A A A B A B A A A B A A B A A A A,8.656532699999996
A A A A B B A B B A A A A A A A A B B B,8.814212533333333
B B B B B B A A B B A B B A B B B B B B,7.779050833333335
A A A B B A A B A A A B A B A B A B B A,7.97281343333333
B A B B B A B B B A B B B B B B B A A B,7.805336899999999
B A B A A A A A A A A A A A A B A B A B,8.61440033333333
B B B A B A A A A B A A A A B B B A B A,8.408426900000004
B A A A B A A B A A B B A B B A B A B A,7.940139266666666
A B A A B A A B A A A B B B A B A B B B,8.004360466666663
B B B B A B B A B B B B B B A B A B B B,7.653673900000001
B B B A B B A B B A A A B A B A B B A A,8.147800066666667
B B A A B B A B B A B A B A B B A B B A,7.8630166
B A B A B A B B B B B B B B A B B A A B,7.861260866666669
B B B B B B B B B B B A B B A B B B B A,7.813445033333334
B B B B B A B B B A A B A A B A B A B A,8.044504633333334
A A B A B A A B A A B B A A A A A A B A,8.142723666666667
B B B B B A B B B B B A B B B B B B A B,7.769040566666666
B A B B B A B B A B B B A B B B A B A B,7.4666657
B B B B B A B A A B A B B B A B B B B A,7.823807366666665
B A A B A B B A A B A B A B A A B B A A,7.906494766666666
B B A A B B B B B B B B B B A A B B B B,8.132924099999999
B B B A A B A B B B B B B B A A A B A B,8.194304166666669
A B A A B B A A A B A A B A A A A A A A,8.474589066666667
B A B B A B B A B A B B B B B B B B B B,7.820408599999999
A B A B A B B A B B B B B B A A A B B B,8.067577199999997
B A A A A A B A A A B A B B A A B A A A,8.294153066666668
A A B B A B A A A A B A A A B B B B B A,8.541015433333332
B A B B B B A B B B B B A B B A B B A B,7.62496506666667
A A A A A A B B A A B A A A A A A B B B,8.704514066666666
A A B A A A A A B A A B B A A A A A A A,8.505377366666666
A B A B B B B B A A B B A B B B A B A B,7.846445200000005
A A A A A A A B A A A A B A B B A A A B,8.426376866666667
B B B B A A A B B B A B A B A A B A A A,8.207820199999999
B A B B B A A B B B B B B A B A B A A B,7.974856466666665
B B A A A B B B A B B B A A A B A A B B,8.252066700000002
B B B A B A B B B B B A A A A B B B B B,8.266816499999997
A A A B A B B B B B B B A A A B A A A A,8.863742833333333
B B B B B A B B B B B A B A A B B B B B,7.977569800000001
B A B A A A B A A A A A A B A A A A A A,8.595306933333333
B B A A B B B B A B A B A B A A B A B A,7.8784940666666685
A B B A A B A B A B A A B B A A A A B B,8.281181300000002
B A B A B A B B A B B B B B A B B A B B,7.736379433333335
A A B B A A B A A A A A A A A B A A A A,8.43191376666667
B B B B B B B B A B B B B B B B A B B B,7.720285733333332
B B B B A B A B B B B A B B B A B A A B,7.890511499999999
B A A B A B B B A A B B A B A A B A A B,8.179770566666667
B A B B B B B B A B A B A B B B B B B B,7.638613266666667
A A A A A A B A A A B A A B B A A A A A,8.690797700000001
B B B B B A B A B B B B B B A B B B B B,7.779194766666666
A A A A A B A B A A A A A A A A B A A A,8.254729900000001
B B B A B A A A A A A B A A A A A A B A,8.426496900000002
A B B A B B A B B A B B B B A B A A A A,8.1428178
A B A B B A B B B A A B A B B B B A B B,7.932029599999998
A A A A B A A A A B B A A A A B B B A B,8.5038946
A B A B B A A B A A B A B B B B A B A A,8.036240766666667
A B B B A A A A A A B B A A A A A A A A,8.804931266666665
A B B A A B A A B A A B A B A A A A A A,8.149626599999996
A A A B A A B A A B A A A B B A A B B A,8.045957166666666
A A B B B A B B A A A B A A A A A B A A,8.4511579
A A B B A A A B B B A A A A A B A A A A,8.813625533333331
B B A A A A B B B A B A A B A A A B A A,8.456958233333333
A A B A A A B A A A A B A B A A A B A A,8.319014233333334
B A A A A B A B B B B A A A A A A B B B,8.674736999999995
A B B B A A A A B A B B B A A B B B A B,8.285919166666671
A B A B A B A A A B A A B B A B A B A B,7.644288700000001
A B A A A A B A B A A A A B A B B B A B,8.18880746666667
A B B B B B B B B B A B A B A A A B B B,8.173716799999998
A A A A A A A A A B A A B A A A A A B A,8.354769366666666
A B A A A B B A B A B B A A B A A B B B,8.124931399999996
B B A A B A A A B B B A A A B A B A A B,8.185104033333333
B A B B A B A B B B B B A B B A B B B B,7.642690833333333
A A B A B A A A B A A A A A A A A B A A,8.432036599999998
B A B B B B A B B B A A B B B A B B B B,7.742044999999999
A A A A A A B B A A A A B A A A A A A A,8.450104366666665
A B B B B B A B B B B B B A B B A B B B,7.682674333333333
B A A A B A A A B A B A B A B A A A B A,7.826387799999997
A B A A B B A B A A A B B B A A B B B A,8.083600299999999
B B B A B A B A B B A B B B B B A B B B,7.6613551
A A A B A A B B A B B B A A B B B A A B,8.178855
A A B B A B A A A A A A A B A B A B B B,8.528727666666667
A A B A A A A A A B A A A B A A A A B A,8.203422100000001
A A A A B A A A A A A B A B B A A A A A,8.660852433333336
A A A A A A A B A A A A B B B B B A A B,8.868282033333331
A B A B B A B A A B B A A A B A B A B A,7.782920966666667
A A A B B A A A B B A A B B A B B A B A,8.076842966666666
A B A A A B A B A B A A A A A B B A A A,8.363055133333331
A A A B B A B A B A B A B A A B A B A B,7.876087433333332
B A A A B B A B A B B B B B B A B A B B,8.007426533333334
A A A A A A A A B A A A A A B A B A A A,8.593994466666665
B B B B A B B B A A B A B B B B B B B B,7.835247533333332
A A B B B A B B B B A A B A B B B B A B,7.780906533333333
B B B A B A B B B B B B B B B B B B A B,7.866440900000001
A B A B B A B B B A B A A A A B A A A B,8.2441599
A A A B A A A A B B A A A B A A B B A B,8.280052133333333
B A A A A A B B B A B B A A A B A B A A,8.514937399999999
B A B B B B B B A A B A A A A B B A B B,8.254852533333331
B B A A B B B B A B B A B B A B B B B B,7.754128633333334
B B B A B B B B B A B B B B B A B B B B,7.691675899999998
B A A A B B B B A B A B B A B A B B B A,7.925535299999998
B A A B A B A B B B B B A B B B B B B B,7.871478566666665
A B A B B B B A A A B B B A A A B B A B,8.342593933333333
A A A A A B B A B A A A A A A A A A B A,8.841245466666665
A A A A A A B B B B A B A A B A B A B A,8.336556733333332
B B A A A A A A A B A A A A A A A A A B,8.6008921
B B B A B A B B B B B A B B B B B B B A,7.783861066666665
B A B B A A A B A B A B B B A A B B A A,7.926067733333335
A A B B A A B A B B A A B A B A A A A B,8.236060266666668
A B B B A A A B B A B B B B A B B B B B,8.233139333333334
A B A A A B A A A B A A A A A A A A A A,8.260223433333332
B B A B B B B B B A B B B B A B A A B B,7.946707199999999
B A B A B A A A B B A B A A B A B B B B,8.076144500000003
A A A A A A B A B A B A B A A A A A A A,8.492332466666664
B B A B B B B B B B A B A A B B A B A B,7.8581655
A A A A B B A B B A A A A A A A A B A A,8.705701600000001
B A B A B B B A A B A A B A B B B A B B,7.769452066666668
A B A A B B A B A B A B A B B B B A B A,7.87052503333333
B B A A B B A A B B A B B A B B A B A B,7.7547537333333345
A B A B B A B B A A B A A B A A B B A A,7.997049066666667
B A B B A A A A A A A A A A B B B A A B,8.803067466666667
B A A B B B B A B A A A B B B B B B B B,8.023055199999998
B A A A A B A B B A B B B B B B A B A A,8.1434247
B B A A B A A A A A A A A B A A B A A A,8.304485733333332
A B B B A B B B B B B B B B A B A B A B,7.829937899999999
B A A B A A A A B A B B A A A B B A B A,8.123513866666665
B A A B A A B A A A B B A A B B B A B A,8.261760833333334
A B A B B B B B B A A B B B A B B B A B,7.938721366666668
A B A A A A A B A B A B B A B A A A B B,8.259463999999998
A A A A A B A B A B A A A A A A B B B A,8.385033966666668
B A A A A B A B B B B A A B A B A B A B,8.220980800000001
A B A A B A B A B B B A A A A A A A A A,8.371306833333332
B B A B A A A B B A B A A A A B B B A B,8.142519
A A A A A A A A A B A A A A A B B A B A,8.561435433333333
B B A B B B B A B B A B A B A B B B A B,7.5414405
B B B B A B B B B B A B B A A B B B A B,7.861152066666666
A A A B B A B B A B A A A B A B A A B A,8.262793866666668
B B B A A A B B B B B A B B B A A A A B,8.629281533333332
A A A A A A A A A A A A B A A A B B B B,8.8010389
B B A A B B A B A A A A A B B A A A A B,8.349408166666668
A A B A A A A A A B A A A B A B A A B A,8.128186133333335
A B B B B B B B B A A A A B B B B A B A,8.201149566666665
B B B A B B A B B B B B A B A A A B B B,7.954106766666667
A A A B A B A B A A A B A A B A A B A A,8.1367916
A A A B A B B B B A A A B A A B B A A A,8.502335066666667
A B B A A B A A B A A A A A B A A B A A,8.147729566666666
A A A A A A A A B A A B A A A A A B B A,8.38003896666667
B B B B B A B A A B A B A B B B A A A A,8.243772033333332
A B B B B A B A B A B B A A A B B A A A,8.172566366666665
B B B B A B A A B B B B B B A B B B B B,7.7946834
B B B A B A B B B A B A B B B B B B B A,7.732035833333331
A A A B A A A A A B A A A A A A B A A B,8.3439149
A B A A A B B B A A A B B A A A B A B B,8.3024437
A A A A A A A B A A B A B A A A A A A A,8.382804566666666
A A B A B B A A B A B B A B B B B B B A,8.1182647
B A A B A B A A B B A A A A B A B A B B,7.936302400000001
B B A A B B B B B A A B B B A B A B B B,7.993290633333332
A B B B B A B B B A A B B B A B B A A B,7.816455833333334
B A A B A A B B A A B B A A A A A B A A,8.332664099999999
B A A A A B A B A B A A B B B B B A A A,8.465717633333329
B B A B B A B A A A A A A B B B A A B A,8.437322200000002
A B A A A A A A A A A A A B B A B B A A,8.777806800000002
A A B B B A A B B B B B A A B A B B B B,8.231578166666665
A A B B A B A A B B A A B B A B A B B B,8.055635366666667
A B B B A A B B B A A A B A B B A A B A,8.083600299999999
B A B B A B A A A A A B A A B A A B B B,8.290305366666667
A A A A A A A A B B B A A B A A A A A B,8.676946733333335
B A A A B A A A B B B A B B B B B A A B,8.352922133333333
A A A A A A A A A B B A A A A A B A B A,8.488368366666664
A A A A B B A B B A A A A A A A A A A A,9.005247466666672
B B B A B B B B A B B B B B B B B B B B,7.741930200000002
A A B B A B B A A A A B B B A B B B A B,8.274397066666666
B B A A B B A A B A B B A B B A A B A A,7.912236366666667
A A A A A B B A A B A A A A A A A B A A,8.428686399999998
A A A B A A A B B B A B A B A A B A A B,8.105990033333335
A A A A B B A A A A B A A A A A A A A A,8.708869700000001
B B B B A B B B B B B B A A A B A B A B,8.12144706666667
B B A A B B B A B A B A B B B B A B B B,7.878994733333334
B A A A B A A B A A A B A B A A B B B A,7.95188676666667
A A A B A B A A A B A B A A A A A B A A,8.277964866666663
B B B A B B B A B A B B B A A B B A A B,7.953044233333335
B A B A A A B A A A A A B A A B A B A B,7.8907487999999955
A B B B B A A B B B B B B A B A A B A B,8.114810300000002
B B B B A B B B B B B A B B B B B B B B,7.596252666666663
B B A B B B B A A B A B B B B B B A B A,7.802395400000002
B B B B B B B B B B A A B B B B B B A A,8.007781433333331
B B B B A B A B B B B B A A B B B B A B,7.8612848
A A B B A A B A A B A B A B B B B B B B,8.161328000000001
A A B A B B A B B A B B B A B B B B B B,7.973986066666667
B B B B B B A B B A A B B B B A B B B B,7.830796233333334
B B B A A B B B B B A B B B A B B B B A,7.830535200000002
A B B A A B B B B B A B B B A A B A A B,8.119244933333336
B B B B A A B A A A B A B A B B B B A B,8.021569333333334
A B A A B B B B B B A B B B A A B A A A,8.498676766666664
B A A A A B B B A A A A B A A B A B B A,8.279546000000002
B B A A A B B A B A B B B B B B B B B B,8.264045999999999
A A B B A A A A B B B B A B A A B B A B,8.263208900000002
A B B B A B A A B A A B B A A A B B A A,8.318110033333332
B A A A A A A A A A A B B B A B B A B B,8.613055566666665
A B A A B B B A A A B A A B A A B A A B,8.225385566666663
B A B B B B B B B B B B B A B B B B B B,7.750040200000001
B B A B B B A B A B A B A A A A B A A A,8.1815521
A B A A A A B A B A B A B A A B A B B A,7.971196899999999
B A A B A B B B B B B A B A A B A B A B,7.858671766666664
A A B A A A B A B B A A B A A A A B B B,8.306942966666664
A A A A A A B A A A A A B A B A A A A A,8.40758826666667
B A A A B B A A A B A B B B B A B A B B,8.217932766666666
B B B A A A B B B B B B B B B A B B B B,8.125485766666666
B A A B B B B A A A B B A A B B A B B A,8.307245566666667
A A A A A B B A B A A A A B B A A B A B,8.357231366666666
B B A B B A B B A A B A A A A A A B A A,8.514980566666667
A A B A A B A A A A B A A B A A B A A A,8.027075499999999
A B B B B B B B B B A B B A A B B B A B,7.943406366666666
B A B A B A B A A B B B B A B A B A B A,7.684047766666664
A B A A A A A A B A A A A A A A B A A A,8.3766318
B B B B B B B A A B B B B B B A B A B B,7.940918
B B B B A B B B B B B B B B B B B B B B,7.572182599999998
A B A A A A B A A A A A B A B A A B A A,8.178547299999998
A B B B B B A B A A A B A A A B A A A B,8.497961933333334
B B A A B B B B B B A B B B A B B B A B,7.875844533333334
B B B B B B A B B A B B A A B A B B B B,7.8012557666666655
A A B B A A B A B B A B A B B A A A A B,8.036303533333335
B B A A A A B B A B B B B B B B B B A B,8.3933711
B A B B A B A B B A B B B B B A B A A B,7.964166466666665
A A B B A B B A B B B A B A B B A A A A,8.375252999999995
B B A B B A B B B B A B B B B B B B B A,7.803431
A B A A A A B A A A A A A B A A A A A B,8.404218666666667
A A B B B A A B A A B A A B A B B B B A,8.319330166666669
A A A B B A B A A A A A B A A A A A A A,8.599030700000002
A A B B B A A A A A B B B A A A A A A B,8.816988833333333
A A B A B A A B B A A B A B A A B B A B,7.878289933333335
B A A B B B B A B A B B B A B B A B A A,7.921735166666666
A B A B A B B B B A A B B A B B A B B B,7.946986966666669
B A B A B B B B B B B B A B A B B B B B,7.680314666666664
B A A B A A B A A A A A B A B B A A B A,8.062160099999998
B B A B A A A A A A A B A B A B B B B A,8.538286266666667
B B B A B B B B B B B B A B B B B A B B,7.863115299999999
A B B A B A B B A A A A A B A B B A A B,8.148240966666668
B B B B B B A B B B A A B A B A A B B A,8.229339099999999
A A B A A B A B A A B A A A A A A A A A,8.488048200000001
