,Unnamed: 0,MOF,U_He (mol/kg),D_He (cm2/s),U_He_binary,D_He_binary,mofkey,mofid,formula_primitive,zeopp_string_noname,zeopp_string_witmofkey,zeopp_string_witmofid,zeopp_string_withpriformula,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s),Uptake_bool,Diffusion_bool,A,AB,ABC,ABCD,B
46,46.0,BEPREV_clean,0.0370246688,0.0016657205403341,1.0,1.0,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV_clean,Ni6 H88 C144 N12 O26,a MOF with a LCD (Å) of 6.75364; a LCD/PLD of 1.30872575559978; a PLD (Å) of 5.16047; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801547; a Porosity of 0.640200398182; a Surface Area (m2/g) of 3156.46,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz with a LCD (Å) of 6.75364; a LCD/PLD of 1.30872575559978; a PLD (Å) of 5.16047; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801547; a Porosity of 0.640200398182; a Surface Area (m2/g) of 3156.46,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV_clean with a LCD (Å) of 6.75364; a LCD/PLD of 1.30872575559978; a PLD (Å) of 5.16047; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801547; a Porosity of 0.640200398182; a Surface Area (m2/g) of 3156.46,Ni6 H88 C144 N12 O26 with a LCD (Å) of 6.75364; a LCD/PLD of 1.30872575559978; a PLD (Å) of 5.16047; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801547; a Porosity of 0.640200398182; a Surface Area (m2/g) of 3156.46,46,46,46,46,AXUHAD_clean,9.91084,2.00494010976673,4.94321,0.792408,0.795297,0.630199705176,2023.49,43.0379746835443,43.0379746835443,7.59493670886076,2.53164556962025,0.0,0.0,2.53164556962025,1.26582278481013,137.0,0.503676470588235,2.94117647058824,12.0,0.0287214099,0.0004481991735717,0,0,"[9.91084, 4.94321, 2.00494010976673]","[9.91084, 4.94321, 2.00494010976673, 0.792408, 0.795297, 0.630199705176, 2023.49]","[9.91084, 4.94321, 2.00494010976673, 0.792408, 0.795297, 0.630199705176, 2023.49, 43.0379746835443, 43.0379746835443, 7.59493670886076, 2.53164556962025, 0.0, 0.0, 2.53164556962025, 1.26582278481013]","[9.91084, 4.94321, 2.00494010976673, 0.792408, 0.795297, 0.630199705176, 2023.49, 43.0379746835443, 43.0379746835443, 7.59493670886076, 2.53164556962025, 0.0, 0.0, 2.53164556962025, 1.26582278481013, 137.0, 0.503676470588235, 12.0, 2.94117647058824]","[0.792408, 0.795297, 0.630199705176, 2023.49]"
47,47.0,BEPREV01_clean,0.0363477388,0.0020406220274926,1.0,1.0,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV01_clean,Ni6 H88 C144 N12 O26,a MOF with a LCD (Å) of 6.64209; a LCD/PLD of 1.32090206723742; a PLD (Å) of 5.02845; a density (g/cm3) of 0.808218; a Pore Volume (cm3/g) of 0.787906; a Porosity of 0.636799811508; a Surface Area (m2/g) of 3141.59,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz with a LCD (Å) of 6.64209; a LCD/PLD of 1.32090206723742; a PLD (Å) of 5.02845; a density (g/cm3) of 0.808218; a Pore Volume (cm3/g) of 0.787906; a Porosity of 0.636799811508; a Surface Area (m2/g) of 3141.59,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV01_clean with a LCD (Å) of 6.64209; a LCD/PLD of 1.32090206723742; a PLD (Å) of 5.02845; a density (g/cm3) of 0.808218; a Pore Volume (cm3/g) of 0.787906; a Porosity of 0.636799811508; a Surface Area (m2/g) of 3141.59,Ni6 H88 C144 N12 O26 with a LCD (Å) of 6.64209; a LCD/PLD of 1.32090206723742; a PLD (Å) of 5.02845; a density (g/cm3) of 0.808218; a Pore Volume (cm3/g) of 0.787906; a Porosity of 0.636799811508; a Surface Area (m2/g) of 3141.59,47,47,47,47,AYOQEM_clean,12.16451,1.76978742781988,6.87343,0.774775,0.912006,0.70659944865,2997.35,47.6190476190476,28.5714285714286,19.047619047619,0.0,0.0,0.0,0.0,4.76190476190476,337.0,0.702083333333333,10.0,8.0,0.0379571866,0.0015670435698134,1,1,"[12.16451, 6.87343, 1.76978742781988]","[12.16451, 6.87343, 1.76978742781988, 0.774775, 0.912006, 0.70659944865, 2997.35]","[12.16451, 6.87343, 1.76978742781988, 0.774775, 0.912006, 0.70659944865, 2997.35, 47.6190476190476, 28.5714285714286, 19.047619047619, 0.0, 0.0, 0.0, 0.0, 4.76190476190476]","[12.16451, 6.87343, 1.76978742781988, 0.774775, 0.912006, 0.70659944865, 2997.35, 47.6190476190476, 28.5714285714286, 19.047619047619, 0.0, 0.0, 0.0, 0.0, 4.76190476190476, 337.0, 0.702083333333333, 8.0, 10.0]","[0.774775, 0.912006, 0.70659944865, 2997.35]"
48,48.0,BEPREV02_clean,0.03952515,0.0019212614555451,1.0,1.0,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV02_clean,Ni6 H88 C144 N12 O26,a MOF with a LCD (Å) of 7.19383; a LCD/PLD of 1.32085826602501; a PLD (Å) of 5.44633; a density (g/cm3) of 0.766283; a Pore Volume (cm3/g) of 0.854514; a Porosity of 0.654799551462; a Surface Area (m2/g) of 3265.37,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz with a LCD (Å) of 7.19383; a LCD/PLD of 1.32085826602501; a PLD (Å) of 5.44633; a density (g/cm3) of 0.766283; a Pore Volume (cm3/g) of 0.854514; a Porosity of 0.654799551462; a Surface Area (m2/g) of 3265.37,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV02_clean with a LCD (Å) of 7.19383; a LCD/PLD of 1.32085826602501; a PLD (Å) of 5.44633; a density (g/cm3) of 0.766283; a Pore Volume (cm3/g) of 0.854514; a Porosity of 0.654799551462; a Surface Area (m2/g) of 3265.37,Ni6 H88 C144 N12 O26 with a LCD (Å) of 7.19383; a LCD/PLD of 1.32085826602501; a PLD (Å) of 5.44633; a density (g/cm3) of 0.766283; a Pore Volume (cm3/g) of 0.854514; a Porosity of 0.654799551462; a Surface Area (m2/g) of 3265.37,48,48,48,48,BAPDAA_clean,12.36039,1.0704629952792,11.54677,1.38142,0.498906,0.68919872652,1132.67,44.4444444444444,11.1111111111111,33.3333333333333,0.0,0.0,0.0,0.0,11.1111111111111,64.0,0.888888888888889,25.0,6.0,0.0215600028,0.0014344131766275,0,1,"[12.36039, 11.54677, 1.0704629952792]","[12.36039, 11.54677, 1.0704629952792, 1.38142, 0.498906, 0.68919872652, 1132.67]","[12.36039, 11.54677, 1.0704629952792, 1.38142, 0.498906, 0.68919872652, 1132.67, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111]","[12.36039, 11.54677, 1.0704629952792, 1.38142, 0.498906, 0.68919872652, 1132.67, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111, 64.0, 0.888888888888889, 6.0, 25.0]","[1.38142, 0.498906, 0.68919872652, 1132.67]"
49,49.0,BEPREV03_clean,0.0368839884,0.0014483376381506,1.0,1.0,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV03_clean,Ni6 H88 C144 N12 O26,a MOF with a LCD (Å) of 6.75186; a LCD/PLD of 1.30607768150929; a PLD (Å) of 5.16957; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801296; a Porosity of 0.639999922976; a Surface Area (m2/g) of 3154.09,Ni.VFLSZZOUUGUMJV.MOFkey-v1.xmz with a LCD (Å) of 6.75186; a LCD/PLD of 1.30607768150929; a PLD (Å) of 5.16957; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801296; a Porosity of 0.639999922976; a Surface Area (m2/g) of 3154.09,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1 MOFid-v1.xmz.cat0;BEPREV03_clean with a LCD (Å) of 6.75186; a LCD/PLD of 1.30607768150929; a PLD (Å) of 5.16957; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801296; a Porosity of 0.639999922976; a Surface Area (m2/g) of 3154.09,Ni6 H88 C144 N12 O26 with a LCD (Å) of 6.75186; a LCD/PLD of 1.30607768150929; a PLD (Å) of 5.16957; a density (g/cm3) of 0.798706; a Pore Volume (cm3/g) of 0.801296; a Porosity of 0.639999922976; a Surface Area (m2/g) of 3154.09,49,49,49,49,BEDYEQ_clean,33.05863,1.04979658951221,31.49051,0.462445,1.79308,0.8292008806,3062.18,51.6129032258064,25.8064516129032,12.9032258064516,4.3010752688172,1.0752688172043,0.0,0.0,4.3010752688172,217.0,0.753472222222222,8.33333333333333,6.0,0.0742533034,0.0034054388783924,1,1,"[33.05863, 31.49051, 1.04979658951221]","[33.05863, 31.49051, 1.04979658951221, 0.462445, 1.79308, 0.8292008806, 3062.18]","[33.05863, 31.49051, 1.04979658951221, 0.462445, 1.79308, 0.8292008806, 3062.18, 51.6129032258064, 25.8064516129032, 12.9032258064516, 4.3010752688172, 1.0752688172043, 0.0, 0.0, 4.3010752688172]","[33.05863, 31.49051, 1.04979658951221, 0.462445, 1.79308, 0.8292008806, 3062.18, 51.6129032258064, 25.8064516129032, 12.9032258064516, 4.3010752688172, 1.0752688172043, 0.0, 0.0, 4.3010752688172, 217.0, 0.753472222222222, 6.0, 8.33333333333333]","[0.462445, 1.79308, 0.8292008806, 3062.18]"
50,50.0,BETHIT_clean,0.0377001472,0.0021554106576317,1.0,1.0,Cd.GRYXMEJPMFYXQG.MOFkey-v1.the,N1=NN=C([N]1)c1cc(cc(c1)C1=NN=N[N]1)C1=NN=N[N]1.[Cd] MOFid-v1.the.cat0;BETHIT_clean,Cd12 H24 C72 N96,a MOF with a LCD (Å) of 16.17666; a LCD/PLD of 1.53937493041407; a PLD (Å) of 10.50859; a density (g/cm3) of 0.819587; a Pore Volume (cm3/g) of 0.934129; a Porosity of 0.765599984723; a Surface Area (m2/g) of 1570.48,Cd.GRYXMEJPMFYXQG.MOFkey-v1.the with a LCD (Å) of 16.17666; a LCD/PLD of 1.53937493041407; a PLD (Å) of 10.50859; a density (g/cm3) of 0.819587; a Pore Volume (cm3/g) of 0.934129; a Porosity of 0.765599984723; a Surface Area (m2/g) of 1570.48,N1=NN=C([N]1)c1cc(cc(c1)C1=NN=N[N]1)C1=NN=N[N]1.[Cd] MOFid-v1.the.cat0;BETHIT_clean with a LCD (Å) of 16.17666; a LCD/PLD of 1.53937493041407; a PLD (Å) of 10.50859; a density (g/cm3) of 0.819587; a Pore Volume (cm3/g) of 0.934129; a Porosity of 0.765599984723; a Surface Area (m2/g) of 1570.48,Cd12 H24 C72 N96 with a LCD (Å) of 16.17666; a LCD/PLD of 1.53937493041407; a PLD (Å) of 10.50859; a density (g/cm3) of 0.819587; a Pore Volume (cm3/g) of 0.934129; a Porosity of 0.765599984723; a Surface Area (m2/g) of 1570.48,50,50,50,50,BEFGEA_manual,9.2615,1.37189521958619,6.75088,0.652591,1.10636,0.72200057876,3710.38,55.3846153846154,30.7692307692308,12.3076923076923,0.0,0.0,0.0,0.0,1.53846153846154,157.0,0.726851851851852,2.77777777777778,16.0,0.0471564218,0.0013468301478656,1,0,"[9.2615, 6.75088, 1.37189521958619]","[9.2615, 6.75088, 1.37189521958619, 0.652591, 1.10636, 0.72200057876, 3710.38]","[9.2615, 6.75088, 1.37189521958619, 0.652591, 1.10636, 0.72200057876, 3710.38, 55.3846153846154, 30.7692307692308, 12.3076923076923, 0.0, 0.0, 0.0, 0.0, 1.53846153846154]","[9.2615, 6.75088, 1.37189521958619, 0.652591, 1.10636, 0.72200057876, 3710.38, 55.3846153846154, 30.7692307692308, 12.3076923076923, 0.0, 0.0, 0.0, 0.0, 1.53846153846154, 157.0, 0.726851851851852, 16.0, 2.77777777777778]","[0.652591, 1.10636, 0.72200057876, 3710.38]"
51,51.0,BEWWEH_clean,0.0408028268,0.0015683503007703,1.0,1.0,CrMn.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,[Cr].[Mn].[O-]C(=O)C(=O)[O-] MOFid-v1.ERROR.cat0;BEWWEH_clean,Mn8 Cr8 C48 O96,a MOF with a LCD (Å) of 9.01955; a LCD/PLD of 1.14260468592639; a PLD (Å) of 7.89385; a density (g/cm3) of 0.713962; a Pore Volume (cm3/g) of 1.07485; a Porosity of 0.7674020557; a Surface Area (m2/g) of 3323.78,CrMn.MUBZPKHOEPUJKR.MOFkey-v1.ERROR with a LCD (Å) of 9.01955; a LCD/PLD of 1.14260468592639; a PLD (Å) of 7.89385; a density (g/cm3) of 0.713962; a Pore Volume (cm3/g) of 1.07485; a Porosity of 0.7674020557; a Surface Area (m2/g) of 3323.78,[Cr].[Mn].[O-]C(=O)C(=O)[O-] MOFid-v1.ERROR.cat0;BEWWEH_clean with a LCD (Å) of 9.01955; a LCD/PLD of 1.14260468592639; a PLD (Å) of 7.89385; a density (g/cm3) of 0.713962; a Pore Volume (cm3/g) of 1.07485; a Porosity of 0.7674020557; a Surface Area (m2/g) of 3323.78,Mn8 Cr8 C48 O96 with a LCD (Å) of 9.01955; a LCD/PLD of 1.14260468592639; a PLD (Å) of 7.89385; a density (g/cm3) of 0.713962; a Pore Volume (cm3/g) of 1.07485; a Porosity of 0.7674020557; a Surface Area (m2/g) of 3323.78,51,51,51,51,BELTOD_clean,5.92256,1.38417025413786,4.27878,1.03427,0.555753,0.57479865531,1459.74,50.0,27.3809523809524,16.6666666666667,0.0,0.0,0.0,2.38095238095238,3.57142857142857,245.0,0.729166666666667,7.14285714285714,9.33333333333333,0.0205679758,0.0005164442295378,0,0,"[5.92256, 4.27878, 1.38417025413786]","[5.92256, 4.27878, 1.38417025413786, 1.03427, 0.555753, 0.57479865531, 1459.74]","[5.92256, 4.27878, 1.38417025413786, 1.03427, 0.555753, 0.57479865531, 1459.74, 50.0, 27.3809523809524, 16.6666666666667, 0.0, 0.0, 0.0, 2.38095238095238, 3.57142857142857]","[5.92256, 4.27878, 1.38417025413786, 1.03427, 0.555753, 0.57479865531, 1459.74, 50.0, 27.3809523809524, 16.6666666666667, 0.0, 0.0, 0.0, 2.38095238095238, 3.57142857142857, 245.0, 0.729166666666667, 9.33333333333333, 7.14285714285714]","[1.03427, 0.555753, 0.57479865531, 1459.74]"
52,52.0,BEXVEH_clean,0.0411465477,0.0014323737029658,1.0,1.0,Cu.FIMMKUGFXNAMQH.OPVGPUMQLUVBQF.MOFkey-v1.nbo,"[Cu][Cu].[O-]C(=O)c1cc(CCc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O-]C(=O)c1cc(OCc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.nbo,fof.cat0;BEXVEH_clean",Cu24 H104 C208 O104,a MOF with a LCD (Å) of 9.97626; a LCD/PLD of 1.6203434206936; a PLD (Å) of 6.15688; a density (g/cm3) of 0.782835; a Pore Volume (cm3/g) of 0.933274; a Porosity of 0.73059955179; a Surface Area (m2/g) of 3030.79,Cu.FIMMKUGFXNAMQH.OPVGPUMQLUVBQF.MOFkey-v1.nbo with a LCD (Å) of 9.97626; a LCD/PLD of 1.6203434206936; a PLD (Å) of 6.15688; a density (g/cm3) of 0.782835; a Pore Volume (cm3/g) of 0.933274; a Porosity of 0.73059955179; a Surface Area (m2/g) of 3030.79,"[Cu][Cu].[O-]C(=O)c1cc(CCc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O-]C(=O)c1cc(OCc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.nbo,fof.cat0;BEXVEH_clean with a LCD (Å) of 9.97626; a LCD/PLD of 1.6203434206936; a PLD (Å) of 6.15688; a density (g/cm3) of 0.782835; a Pore Volume (cm3/g) of 0.933274; a Porosity of 0.73059955179; a Surface Area (m2/g) of 3030.79",Cu24 H104 C208 O104 with a LCD (Å) of 9.97626; a LCD/PLD of 1.6203434206936; a PLD (Å) of 6.15688; a density (g/cm3) of 0.782835; a Pore Volume (cm3/g) of 0.933274; a Porosity of 0.73059955179; a Surface Area (m2/g) of 3030.79,52,52,52,52,BELTUJ_clean,5.64744,1.34562176844814,4.1969,1.08566,0.51416,0.5582029456,1283.49,49.4117647058824,28.2352941176471,16.4705882352941,0.0,0.0,0.0,2.35294117647059,3.52941176470588,241.0,0.717261904761905,7.14285714285714,9.33333333333333,0.0185158518,0.0005661187048235,0,0,"[5.64744, 4.1969, 1.34562176844814]","[5.64744, 4.1969, 1.34562176844814, 1.08566, 0.51416, 0.5582029456, 1283.49]","[5.64744, 4.1969, 1.34562176844814, 1.08566, 0.51416, 0.5582029456, 1283.49, 49.4117647058824, 28.2352941176471, 16.4705882352941, 0.0, 0.0, 0.0, 2.35294117647059, 3.52941176470588]","[5.64744, 4.1969, 1.34562176844814, 1.08566, 0.51416, 0.5582029456, 1283.49, 49.4117647058824, 28.2352941176471, 16.4705882352941, 0.0, 0.0, 0.0, 2.35294117647059, 3.52941176470588, 241.0, 0.717261904761905, 9.33333333333333, 7.14285714285714]","[1.08566, 0.51416, 0.5582029456, 1283.49]"
53,53.0,BINCUY_manual,0.0504044815,0.0011727773606086,1.0,0.0,Co.CBMYFVSIIYILRH.OXBIDZVLELTOEU.MOFkey-v1.ERROR,Cc1c(COc2cccc(c2)C(=O)[O-])c(C)c(c(c1COc1cccc(c1)C(=O)[O-])C)COc1cccc(c1)C(=O)[O-].[Co][Co].n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.ERROR.cat0;BINCUY_manual,Co6 H156 C204 N24 O36,a MOF with a LCD (Å) of 13.3117; a LCD/PLD of 1.54316543843603; a PLD (Å) of 8.62623; a density (g/cm3) of 0.583969; a Pore Volume (cm3/g) of 1.24082; a Porosity of 0.72460041458; a Surface Area (m2/g) of 3760.71,Co.CBMYFVSIIYILRH.OXBIDZVLELTOEU.MOFkey-v1.ERROR with a LCD (Å) of 13.3117; a LCD/PLD of 1.54316543843603; a PLD (Å) of 8.62623; a density (g/cm3) of 0.583969; a Pore Volume (cm3/g) of 1.24082; a Porosity of 0.72460041458; a Surface Area (m2/g) of 3760.71,Cc1c(COc2cccc(c2)C(=O)[O-])c(C)c(c(c1COc1cccc(c1)C(=O)[O-])C)COc1cccc(c1)C(=O)[O-].[Co][Co].n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.ERROR.cat0;BINCUY_manual with a LCD (Å) of 13.3117; a LCD/PLD of 1.54316543843603; a PLD (Å) of 8.62623; a density (g/cm3) of 0.583969; a Pore Volume (cm3/g) of 1.24082; a Porosity of 0.72460041458; a Surface Area (m2/g) of 3760.71,Co6 H156 C204 N24 O36 with a LCD (Å) of 13.3117; a LCD/PLD of 1.54316543843603; a PLD (Å) of 8.62623; a density (g/cm3) of 0.583969; a Pore Volume (cm3/g) of 1.24082; a Porosity of 0.72460041458; a Surface Area (m2/g) of 3760.71,53,53,53,53,BELVEV_charged,6.99036,1.41944025357735,4.92473,0.885864,0.717492,0.635600333088,2152.69,43.2432432432432,36.036036036036,14.4144144144144,1.8018018018018,0.0,0.0,1.8018018018018,2.7027027027027,57.0,0.59375,6.25,10.6666666666667,0.0255052861,0.0007770748041893,0,0,"[6.99036, 4.92473, 1.41944025357735]","[6.99036, 4.92473, 1.41944025357735, 0.885864, 0.717492, 0.635600333088, 2152.69]","[6.99036, 4.92473, 1.41944025357735, 0.885864, 0.717492, 0.635600333088, 2152.69, 43.2432432432432, 36.036036036036, 14.4144144144144, 1.8018018018018, 0.0, 0.0, 1.8018018018018, 2.7027027027027]","[6.99036, 4.92473, 1.41944025357735, 0.885864, 0.717492, 0.635600333088, 2152.69, 43.2432432432432, 36.036036036036, 14.4144144144144, 1.8018018018018, 0.0, 0.0, 1.8018018018018, 2.7027027027027, 57.0, 0.59375, 10.6666666666667, 6.25]","[0.885864, 0.717492, 0.635600333088, 2152.69]"
54,54.0,BINDAF_manual,0.0485764957,0.0015703138585501,1.0,1.0,Ni.CBMYFVSIIYILRH.OXBIDZVLELTOEU.MOFkey-v1.ERROR,Cc1c(COc2cccc(c2)C(=O)[O-])c(C)c(c(c1COc1cccc(c1)C(=O)[O-])C)COc1cccc(c1)C(=O)[O-].[Ni][Ni].n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.ERROR.cat0;BINDAF_manual,Ni6 H156 C204 N24 O36,a MOF with a LCD (Å) of 13.14316; a LCD/PLD of 1.54677820249685; a PLD (Å) of 8.49712; a density (g/cm3) of 0.600599; a Pore Volume (cm3/g) of 1.2008; a Porosity of 0.7211992792; a Surface Area (m2/g) of 3638.73,Ni.CBMYFVSIIYILRH.OXBIDZVLELTOEU.MOFkey-v1.ERROR with a LCD (Å) of 13.14316; a LCD/PLD of 1.54677820249685; a PLD (Å) of 8.49712; a density (g/cm3) of 0.600599; a Pore Volume (cm3/g) of 1.2008; a Porosity of 0.7211992792; a Surface Area (m2/g) of 3638.73,Cc1c(COc2cccc(c2)C(=O)[O-])c(C)c(c(c1COc1cccc(c1)C(=O)[O-])C)COc1cccc(c1)C(=O)[O-].[Ni][Ni].n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.ERROR.cat0;BINDAF_manual with a LCD (Å) of 13.14316; a LCD/PLD of 1.54677820249685; a PLD (Å) of 8.49712; a density (g/cm3) of 0.600599; a Pore Volume (cm3/g) of 1.2008; a Porosity of 0.7211992792; a Surface Area (m2/g) of 3638.73,Ni6 H156 C204 N24 O36 with a LCD (Å) of 13.14316; a LCD/PLD of 1.54677820249685; a PLD (Å) of 8.49712; a density (g/cm3) of 0.600599; a Pore Volume (cm3/g) of 1.2008; a Porosity of 0.7211992792; a Surface Area (m2/g) of 3638.73,54,54,54,54,BEPREV_clean,6.75364,1.30872575559978,5.16047,0.798706,0.801547,0.640200398182,3156.46,52.1739130434783,31.8840579710145,9.42028985507246,4.34782608695652,0.0,0.0,0.0,2.17391304347826,301.0,0.696759259259259,4.16666666666667,8.66666666666667,0.0370246688,0.0016657205403341,1,1,"[6.75364, 5.16047, 1.30872575559978]","[6.75364, 5.16047, 1.30872575559978, 0.798706, 0.801547, 0.640200398182, 3156.46]","[6.75364, 5.16047, 1.30872575559978, 0.798706, 0.801547, 0.640200398182, 3156.46, 52.1739130434783, 31.8840579710145, 9.42028985507246, 4.34782608695652, 0.0, 0.0, 0.0, 2.17391304347826]","[6.75364, 5.16047, 1.30872575559978, 0.798706, 0.801547, 0.640200398182, 3156.46, 52.1739130434783, 31.8840579710145, 9.42028985507246, 4.34782608695652, 0.0, 0.0, 0.0, 2.17391304347826, 301.0, 0.696759259259259, 8.66666666666667, 4.16666666666667]","[0.798706, 0.801547, 0.640200398182, 3156.46]"
55,55.0,BIZMAA_clean,0.0319613906,0.0006440749581673,0.0,0.0,Dy.CEJJXIXKGPQQNG.MOFkey-v1.UNKNOWN,[Dy].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-].[O]N1[CH]C=C(C=C1)C1=C[CH]N(C=C1)[O].[O]N1[CH]C=C(C=C1)c1cc[n+](cc1)[O-] MOFid-v1.UNKNOWN.cat0;BIZMAA_clean,Dy6 H192 C240 N48 O48,a MOF with a LCD (Å) of 8.82584; a LCD/PLD of 1.29769436729269; a PLD (Å) of 6.80117; a density (g/cm3) of 0.838203; a Pore Volume (cm3/g) of 0.795512; a Porosity of 0.666800544936; a Surface Area (m2/g) of 2423.76,Dy.CEJJXIXKGPQQNG.MOFkey-v1.UNKNOWN with a LCD (Å) of 8.82584; a LCD/PLD of 1.29769436729269; a PLD (Å) of 6.80117; a density (g/cm3) of 0.838203; a Pore Volume (cm3/g) of 0.795512; a Porosity of 0.666800544936; a Surface Area (m2/g) of 2423.76,[Dy].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-].[O]N1[CH]C=C(C=C1)C1=C[CH]N(C=C1)[O].[O]N1[CH]C=C(C=C1)c1cc[n+](cc1)[O-] MOFid-v1.UNKNOWN.cat0;BIZMAA_clean with a LCD (Å) of 8.82584; a LCD/PLD of 1.29769436729269; a PLD (Å) of 6.80117; a density (g/cm3) of 0.838203; a Pore Volume (cm3/g) of 0.795512; a Porosity of 0.666800544936; a Surface Area (m2/g) of 2423.76,Dy6 H192 C240 N48 O48 with a LCD (Å) of 8.82584; a LCD/PLD of 1.29769436729269; a PLD (Å) of 6.80117; a density (g/cm3) of 0.838203; a Pore Volume (cm3/g) of 0.795512; a Porosity of 0.666800544936; a Surface Area (m2/g) of 2423.76,55,55,55,55,BEPREV01_clean,6.64209,1.32090206723742,5.02845,0.808218,0.787906,0.636799811508,3141.59,52.1739130434783,31.8840579710145,9.42028985507246,4.34782608695652,0.0,0.0,0.0,2.17391304347826,301.0,0.696759259259259,4.16666666666667,8.66666666666667,0.0363477388,0.0020406220274926,1,1,"[6.64209, 5.02845, 1.32090206723742]","[6.64209, 5.02845, 1.32090206723742, 0.808218, 0.787906, 0.636799811508, 3141.59]","[6.64209, 5.02845, 1.32090206723742, 0.808218, 0.787906, 0.636799811508, 3141.59, 52.1739130434783, 31.8840579710145, 9.42028985507246, 4.34782608695652, 0.0, 0.0, 0.0, 2.17391304347826]","[6.64209, 5.02845, 1.32090206723742, 0.808218, 0.787906, 0.636799811508, 3141.59, 52.1739130434783, 31.8840579710145, 9.42028985507246, 4.34782608695652, 0.0, 0.0, 0.0, 2.17391304347826, 301.0, 0.696759259259259, 8.66666666666667, 4.16666666666667]","[0.808218, 0.787906, 0.636799811508, 3141.59]"
