,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cifname,HER_bool,OER_bool,VIS_bool,four_classes,inorg_BB,inorg_BB_top,hased_linker,HOV_bool,HOV_code,elements_linkers,elements_nodes,elemetns_all
65,N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.[Au] MOFid-v1.twt.cat0;twt_v1-AHAGUL_Au1_1-2,Au.QOMDAXVYFQQUTB.MOFkey-v1.twt,['[Au]'],"['N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1', 'N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N']",N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.[Au],twt,twt_v1-AHAGUL_Au1_1-2,0,0,0,3,Au,Au and twt,QOMDAXVYFQQUTB,0,0,"['C', 'N', 'Cc']",['Au'],"['C', 'N', 'Cc', 'Au']"
66,CC1(C)c2cc3-c4cc5c6c(c4)C(C)(C)c4c7N6c6c(cc(-c8cc1c1N9c2c(c3)C(c2c9c(C(c1c8)(C)C)cc(c2)C1=CN=N[CH]1)(C)C)cc6C(C)(C)c7cc(c4)C1=CN=N[CH]1)C5(C)C.CC1(C)c2cc3-c4cc5c6c(c4)C(C)(C)c4c7N6c6c(cc(-c8cc1c1N9c2c(c3)C(c2c9c(C(c1c8)(C)C)cc(c2)[C]1C=NN=C1)(C)C)cc6C(C)(C)c7cc(c4)[C]1C=NN=C1)C5(C)C.[Au] MOFid-v1.hcb.cat0;etc_v1-AHAGUL_Au1_v2-triangular_triazole_opt_2-ntn_edge_opt_charge,Au.WIJNHZSKQNCYPI.MOFkey-v1.hcb,['[Au]'],"['CC1(C)c2cc3-c4cc5c6c(c4)C(C)(C)c4c7N6c6c(cc(-c8cc1c1N9c2c(c3)C(c2c9c(C(c1c8)(C)C)cc(c2)C1=CN=N[CH]1)(C)C)cc6C(C)(C)c7cc(c4)C1=CN=N[CH]1)C5(C)C', 'CC1(C)c2cc3-c4cc5c6c(c4)C(C)(C)c4c7N6c6c(cc(-c8cc1c1N9c2c(c3)C(c2c9c(C(c1c8)(C)C)cc(c2)[C]1C=NN=C1)(C)C)cc6C(C)(C)c7cc(c4)[C]1C=NN=C1)C5(C)C']",CC1(C)c2cc3-c4cc5c6c(c4)C(C)(C)c4c7N6c6c(cc(-c8cc1c1N9c2c(c3)C(c2c9c(C(c1c8)(C)C)cc(c2)C1=CN=N[CH]1)(C)C)cc6C(C)(C)c7cc(c4)C1=CN=N[CH]1)C5(C)C.CC1(C)c2cc3-c4cc5c6c(c4)C(C)(C)c4c7N6c6c(cc(-c8cc1c1N9c2c(c3)C(c2c9c(C(c1c8)(C)C)cc(c2)[C]1C=NN=C1)(C)C)cc6C(C)(C)c7cc(c4)[C]1C=NN=C1)C5(C)C.[Au],hcb,etc_v1-AHAGUL_Au1_v2-triangular_triazole_opt_2-ntn_edge_opt_charge,0,0,0,3,Au,Au and hcb,WIJNHZSKQNCYPI,0,0,"['C', 'N']",['Au'],"['C', 'N', 'Au']"
67,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1.[Ag].[Ag][Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=CN=N[CH]1 MOFid-v1.etc.cat0;etc_v1-AHAGUL_Ag1_v2-AHAGUL_Ag1_2-linear2_pyrazolate_opt,Ag.GYCRMPDCBTWMOR.MOFkey-v1.etc,"['[Ag]', '[Ag][Ag]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=CN=N[CH]1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1.[Ag].[Ag][Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=CN=N[CH]1,etc,etc_v1-AHAGUL_Ag1_v2-AHAGUL_Ag1_2-linear2_pyrazolate_opt,1,0,1,1,Ag,Ag and etc,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Ag'],"['C', 'N', 'Ag']"
68,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.bto.cat0;bto_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,Cu.GYCRMPDCBTWMOR.MOFkey-v1.bto,"['[Cu]', '[Cu][Cu]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,bto,bto_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,1,0,1,1,Cu,Cu and bto,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Cu'],"['C', 'N', 'Cu']"
69,[O-]C(=O)c1ccc(cc1)c1cc2c(s1)c1cc(sc1c1c2sc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[OH].[O].[Ti] MOFid-v1.ERROR.cat0;L40_N3_charge,Ti.CSTCQXPHNAOQPT.MOFkey-v1.ERROR,"['[OH]', '[O]', '[Ti]']",['[O-]C(=O)c1ccc(cc1)c1cc2c(s1)c1cc(sc1c1c2sc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc2c(s1)c1cc(sc1c1c2sc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[OH].[O].[Ti],ERROR,L40_N3_charge,1,1,1,0,Ti,Ti and ERROR,CSTCQXPHNAOQPT,111,1,"['O', 'C']","['O', 'Ti']","['O', 'C', 'Ti']"
70,N1=C[C](C=N1)c1cc(C2=CN=N[CH]2)c2c3c1ccc1c3c(cc2)c(cc1C1=C[N]N=C1)C1=C[N]N=C1.N1=C[C](C=N1)c1cc([C]2C=NN=C2)c2c3c1ccc1c3c(cc2)c(cc1C1=C[N]N=C1)C1=C[N]N=C1.[Ni] MOFid-v1.UNKNOWN.cat0;mog_L12_SUTBIT_opt_charge,Ni.LOLBEPZGKBIURG.MOFkey-v1.UNKNOWN,['[Ni]'],"['N1=C[C](C=N1)c1cc(C2=CN=N[CH]2)c2c3c1ccc1c3c(cc2)c(cc1C1=C[N]N=C1)C1=C[N]N=C1', 'N1=C[C](C=N1)c1cc([C]2C=NN=C2)c2c3c1ccc1c3c(cc2)c(cc1C1=C[N]N=C1)C1=C[N]N=C1']",N1=C[C](C=N1)c1cc(C2=CN=N[CH]2)c2c3c1ccc1c3c(cc2)c(cc1C1=C[N]N=C1)C1=C[N]N=C1.N1=C[C](C=N1)c1cc([C]2C=NN=C2)c2c3c1ccc1c3c(cc2)c(cc1C1=C[N]N=C1)C1=C[N]N=C1.[Ni],UNKNOWN,mog_L12_SUTBIT_opt_charge,1,1,1,0,Ni,Ni and UNKNOWN,LOLBEPZGKBIURG,111,1,"['C', 'N']",['Ni'],"['C', 'N', 'Ni']"
71,N1=C[C](C=N1)c1sc2c(c1)c1cc(sc1c1c2cc2c(c1)c1sc(cc1c1c2sc(c1)C1=C[N]N=C1)C1=C[N]N=C1)[C]1C=NN=C1.[Ni] MOFid-v1.UNKNOWN.cat0;mog_L11_SUTBIT_opt_charge,Ni.WRCOXKBLNWHHAC.MOFkey-v1.UNKNOWN,['[Ni]'],['N1=C[C](C=N1)c1sc2c(c1)c1cc(sc1c1c2cc2c(c1)c1sc(cc1c1c2sc(c1)C1=C[N]N=C1)C1=C[N]N=C1)[C]1C=NN=C1'],N1=C[C](C=N1)c1sc2c(c1)c1cc(sc1c1c2cc2c(c1)c1sc(cc1c1c2sc(c1)C1=C[N]N=C1)C1=C[N]N=C1)[C]1C=NN=C1.[Ni],UNKNOWN,mog_L11_SUTBIT_opt_charge,1,1,1,0,Ni,Ni and UNKNOWN,WRCOXKBLNWHHAC,111,1,"['C', 'N']",['Ni'],"['C', 'N', 'Ni']"
72,F[B]1(F)n2c(cc(c2[N]c2n1c(cc2C1=C[N]N=C1)C1=C[N]N=C1)[C]1C=NN=C1)[C]1C=NN=C1.[Ni] MOFid-v1.UNKNOWN.cat0;mog_NL4_SUTBIT_opt_charge,Ni.NKJQYWNADJIYBY.MOFkey-v1.UNKNOWN,['[Ni]'],['F[B]1(F)n2c(cc(c2[N]c2n1c(cc2C1=C[N]N=C1)C1=C[N]N=C1)[C]1C=NN=C1)[C]1C=NN=C1'],F[B]1(F)n2c(cc(c2[N]c2n1c(cc2C1=C[N]N=C1)C1=C[N]N=C1)[C]1C=NN=C1)[C]1C=NN=C1.[Ni],UNKNOWN,mog_NL4_SUTBIT_opt_charge,1,1,1,0,Ni,Ni and UNKNOWN,NKJQYWNADJIYBY,111,1,"['C', 'F', 'N', 'B']",['Ni'],"['F', 'C', 'N', 'B', 'Ni']"
73,N1=C[C](C=N1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3[C]2C=NN=C2)cc1)C1=C[N]N=C1)C1=C[N]N=C1.[N]1N=CC(=C1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3[C]2C=NN=C2)cc1)[C]1C=NN=C1)C1=C[N]N=C1.[Ni] MOFid-v1.UNKNOWN.cat0;mog_L1_SUTBIT_opt_charge,Ni.MVISCAJVSGQVKM.MOFkey-v1.UNKNOWN,['[Ni]'],"['N1=C[C](C=N1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3[C]2C=NN=C2)cc1)C1=C[N]N=C1)C1=C[N]N=C1', '[N]1N=CC(=C1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3[C]2C=NN=C2)cc1)[C]1C=NN=C1)C1=C[N]N=C1']",N1=C[C](C=N1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3[C]2C=NN=C2)cc1)C1=C[N]N=C1)C1=C[N]N=C1.[N]1N=CC(=C1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3[C]2C=NN=C2)cc1)[C]1C=NN=C1)C1=C[N]N=C1.[Ni],UNKNOWN,mog_L1_SUTBIT_opt_charge,1,1,1,0,Ni,Ni and UNKNOWN,MVISCAJVSGQVKM,111,1,"['C', 'N', 'Zn']",['Ni'],"['C', 'N', 'Ni', 'Zn']"
74,* MOFid-v1.NA.NA;hcb_v1-triangular_sym2_1-ACEWIO,,['*'],[],*,,hcb_v1-triangular_sym2_1-ACEWIO,1,0,1,1,,nan and nan,,101,2,[],[],[]
75,N#Cc1c(NC(=O)[O-])oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC(=O)[O-].[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24 MOFid-v1.hxl.cat0;hxl_v1-MOF901_1-2,Ti.JBIHSZJDQANZCU.MOFkey-v1.hxl,['[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24'],['N#Cc1c(NC(=O)[O-])oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC(=O)[O-]'],N#Cc1c(NC(=O)[O-])oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC(=O)[O-].[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24,hxl,hxl_v1-MOF901_1-2,1,1,1,0,Ti,Ti and hxl,JBIHSZJDQANZCU,111,1,"['O', 'C', 'N', 'Cc']","['O', 'Ti']","['C', 'N', 'Cc', 'O', 'Ti']"
76,N#Cc1c(NC(=O)[O-])oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC(=O)[O-].[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24 MOFid-v1.smt.cat0;smt_v1-MOF901_1-2,Ti.JBIHSZJDQANZCU.MOFkey-v1.smt,['[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24'],['N#Cc1c(NC(=O)[O-])oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC(=O)[O-]'],N#Cc1c(NC(=O)[O-])oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC(=O)[O-].[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24,smt,smt_v1-MOF901_1-2,1,1,1,0,Ti,Ti and smt,JBIHSZJDQANZCU,111,1,"['O', 'C', 'N', 'Cc']","['O', 'Ti']","['C', 'N', 'Cc', 'O', 'Ti']"
77,N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C(=O)[O-])C(=O)[O-].[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24 MOFid-v1.smt.cat0;smt_v1-MOF901_1-1,Ti.ZWELUIQGUQJNKX.MOFkey-v1.smt,['[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24'],['N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C(=O)[O-])C(=O)[O-]'],N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C(=O)[O-])C(=O)[O-].[Ti]12[O]3[Ti]4[O]2[Ti]2[O]4[Ti]4[O]5[Ti]3[O]1[Ti]5[O]24,smt,smt_v1-MOF901_1-1,1,1,1,0,Ti,Ti and smt,ZWELUIQGUQJNKX,111,1,"['O', 'C', 'N', 'Cc']","['O', 'Ti']","['C', 'N', 'Cc', 'O', 'Ti']"
78,Cl[Au]Cl.O=C1c2ccc3c4c2c(C(=O)N1[C]1C2[C](N5C(=O)c6ccc7c8c6c(C5=O)ccc8C(=O)N(C7=O)[C]5C=NN=C5)[C](C([C]1N1C(=O)c5ccc6c7c5c(C1=O)ccc7C(=O)N(C6=O)C1=CN=N[CH]1)[C]([C]2N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)C1=C[N]N=C1)N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)[C]1C=NN=C1)N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)C1=C[N]N=C1)ccc4C(=O)N(C3=O)C1=CN=N[CH]1 MOFid-v1.rtl.cat0;rtl_v1-AHAGUL_v2-6c_bicyclooctane_Ch_1-linear_pyrazolate_opt,Au.ZHWSBKLJVRVYBH.MOFkey-v1.rtl,['Cl[Au]Cl'],['O=C1c2ccc3c4c2c(C(=O)N1[C]1C2[C](N5C(=O)c6ccc7c8c6c(C5=O)ccc8C(=O)N(C7=O)[C]5C=NN=C5)[C](C([C]1N1C(=O)c5ccc6c7c5c(C1=O)ccc7C(=O)N(C6=O)C1=CN=N[CH]1)[C]([C]2N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)C1=C[N]N=C1)N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)[C]1C=NN=C1)N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)C1=C[N]N=C1)ccc4C(=O)N(C3=O)C1=CN=N[CH]1'],Cl[Au]Cl.O=C1c2ccc3c4c2c(C(=O)N1[C]1C2[C](N5C(=O)c6ccc7c8c6c(C5=O)ccc8C(=O)N(C7=O)[C]5C=NN=C5)[C](C([C]1N1C(=O)c5ccc6c7c5c(C1=O)ccc7C(=O)N(C6=O)C1=CN=N[CH]1)[C]([C]2N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)C1=C[N]N=C1)N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)[C]1C=NN=C1)N1C(=O)c2ccc5c6c2c(C1=O)ccc6C(=O)N(C5=O)C1=C[N]N=C1)ccc4C(=O)N(C3=O)C1=CN=N[CH]1,rtl,rtl_v1-AHAGUL_v2-6c_bicyclooctane_Ch_1-linear_pyrazolate_opt,1,1,1,0,Au,Au and rtl,ZHWSBKLJVRVYBH,111,1,"['O', 'C', 'N']","['Au', 'Cl']","['C', 'N', 'Cl', 'O', 'Au']"
79,Cl[Au]Cl.O=C1N(C2=CN=N[CH]2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)[C]1[C]2N3C(=O)c4ccc5c6c4c(C3=O)ccc6C(=O)N(C5=O)c3c[n-]n(c3)[Au](Cl)(Cl)n3cc(N4C(=O)c5ccc6C(=O)N([C]7C2[C]([C](C1[C]7N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)[C]1C=NN=C1)N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)C1=C[N]N=C1)N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)[C]1C=NN=C1)C(=O)c1c6c5c(cc1)C4=O)c[n-]3.O=C1N([C]2C=NN=C2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)[C]1C2C(=C(C([C]1N1C(=O)c3ccc4c5c3c(C1=O)ccc5C(=O)N(C4=O)[C]1C=NN=C1)C(=C2N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CN=N[CH]1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CN=N[CH]1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=C[N]N=C1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)[C]1C=NN=C1 MOFid-v1.rtl.cat0;rtl_v1-AHAGUL_v2-6c_bicyclooctane_Ch_1-linear_pyrazolate,Au.CKBVWOKKUIBCGG.ZHWSBKLJVRVYBH.MOFkey-v1.rtl,['Cl[Au]Cl'],"['O=C1N(C2=CN=N[CH]2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)[C]1[C]2N3C(=O)c4ccc5c6c4c(C3=O)ccc6C(=O)N(C5=O)c3c[n-]n(c3)[Au](Cl)(Cl)n3cc(N4C(=O)c5ccc6C(=O)N([C]7C2[C]([C](C1[C]7N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)[C]1C=NN=C1)N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)C1=C[N]N=C1)N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)[C]1C=NN=C1)C(=O)c1c6c5c(cc1)C4=O)c[n-]3', 'O=C1N([C]2C=NN=C2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)[C]1C2C(=C(C([C]1N1C(=O)c3ccc4c5c3c(C1=O)ccc5C(=O)N(C4=O)[C]1C=NN=C1)C(=C2N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CN=N[CH]1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CN=N[CH]1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=C[N]N=C1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)[C]1C=NN=C1']",Cl[Au]Cl.O=C1N(C2=CN=N[CH]2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)[C]1[C]2N3C(=O)c4ccc5c6c4c(C3=O)ccc6C(=O)N(C5=O)c3c[n-]n(c3)[Au](Cl)(Cl)n3cc(N4C(=O)c5ccc6C(=O)N([C]7C2[C]([C](C1[C]7N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)[C]1C=NN=C1)N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)C1=C[N]N=C1)N1C(=O)c2ccc7c8c2c(C1=O)ccc8C(=O)N(C7=O)[C]1C=NN=C1)C(=O)c1c6c5c(cc1)C4=O)c[n-]3.O=C1N([C]2C=NN=C2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)[C]1C2C(=C(C([C]1N1C(=O)c3ccc4c5c3c(C1=O)ccc5C(=O)N(C4=O)[C]1C=NN=C1)C(=C2N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CN=N[CH]1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CN=N[CH]1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=C[N]N=C1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)[C]1C=NN=C1,rtl,rtl_v1-AHAGUL_v2-6c_bicyclooctane_Ch_1-linear_pyrazolate,1,1,1,0,Au,Au and rtl,CKBVWOKKUIBCGG,111,1,"['C', 'N', 'Cl', 'O', 'Au']","['Au', 'Cl']","['C', 'N', 'Cl', 'O', 'Au']"
80,[O-]C(=O)c1ccc(cc1)c1sc2c(c1)c1cc(sc1c1c2cc2c(c1)c1sc(cc1c1c2sc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O].[Ti] MOFid-v1.UNKNOWN.cat0;L22_N4_charge,Ti.CKPOBRYVBJUZIK.MOFkey-v1.UNKNOWN,"['[O]', '[Ti]']",['[O-]C(=O)c1ccc(cc1)c1sc2c(c1)c1cc(sc1c1c2cc2c(c1)c1sc(cc1c1c2sc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1sc2c(c1)c1cc(sc1c1c2cc2c(c1)c1sc(cc1c1c2sc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O].[Ti],UNKNOWN,L22_N4_charge,1,1,1,0,Ti,Ti and UNKNOWN,CKPOBRYVBJUZIK,111,1,"['O', 'C']","['O', 'Ti']","['O', 'C', 'Ti']"
81,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O].[Ti] MOFid-v1.UNKNOWN.cat0;L12_N4_charge,Ti.HVCDAMXLLUJLQZ.MOFkey-v1.UNKNOWN,"['[O]', '[Ti]']",['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O].[Ti],UNKNOWN,L12_N4_charge,1,1,1,0,Ti,Ti and UNKNOWN,HVCDAMXLLUJLQZ,111,1,"['O', 'C']","['O', 'Ti']","['O', 'C', 'Ti']"
82,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O].[Ti] MOFid-v1.UNKNOWN.cat0;L1_N4_charge,Ti.IIEYPZOESLIZQB.MOFkey-v1.UNKNOWN,"['[O]', '[Ti]']",['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O].[Ti],UNKNOWN,L1_N4_charge,1,1,1,0,Ti,Ti and UNKNOWN,IIEYPZOESLIZQB,111,1,"['O', 'C', 'N', 'Zn']","['O', 'Ti']","['C', 'N', 'O', 'Ti', 'Zn']"
83,[Co].[S]C(=S)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=S)[S])cc1)c1ccc(cc1)C(=S)[S])c1ccc(cc1)C(=S)[S] MOFid-v1.ffc.cat0;ffc_v1-square_dithiol_v2-square_dithiol_v3-ACTXCO10_opt_charge,Co.HBLFPFFDNQAROF.MOFkey-v1.ffc,['[Co]'],['[S]C(=S)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=S)[S])cc1)c1ccc(cc1)C(=S)[S])c1ccc(cc1)C(=S)[S]'],[Co].[S]C(=S)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=S)[S])cc1)c1ccc(cc1)C(=S)[S])c1ccc(cc1)C(=S)[S],ffc,ffc_v1-square_dithiol_v2-square_dithiol_v3-ACTXCO10_opt_charge,1,0,1,1,Co,Co and ffc,HBLFPFFDNQAROF,101,2,"['C', 'N', 'S', 'Zn']",['Co'],"['C', 'N', 'Co', 'S', 'Zn']"
